loc_key,SC_NR_Scan_PCI_SortedBy_RSRP_0,SC_NR_Scan_PCI_SortedBy_RSRP_1,SC_NR_Scan_SSB_RSRP_SortedBy_RSRP_0,SC_NR_Scan_SSB_RSRP_SortedBy_RSRP_2,SC_NR_Scan_SSB_RSRP_SortedBy_RSRP_1,SC_NR_Scan_NR_ARFCN,SC_NR_Scan_SSB_RSRQ_SortedBy_RSRP_0,SC_NR_Scan_SSB_SINR_SortedBy_RSRP_0,SC_NR_Scan_SSB_RSRQ_SortedBy_RSRP_2,SC_NR_Scan_SSB_SINR_SortedBy_RSRP_2,SC_NR_Scan_PCI_SortedBy_RSRP_2,SC_NR_Scan_SSB_SINR_SortedBy_RSRP_1,SC_NR_Scan_SSB_RSRQ_SortedBy_RSRP_1,SC_Latitude,SC_Longitude
41.1067_29.02264,81.5,77.0,-89.49166666666667,-200.0,-106.67333333333333,645065.1428571428,-12.288333333333334,13.843333333333335,-30.0,-200.0,0.0,-16.935,-15.716666666666667,41.1067,29.02264
41.1067_29.02642,59.0,76.0,-91.8275,-102.51,-97.255,640704.0,-12.157499999999999,4.1725,-22.8475,-11.96,68.0,-5.8225,-17.5925,41.1067,29.02642
41.1067_29.02651,59.0,76.0,-88.94833333333334,-104.53666666666665,-96.14999999999999,641074.2857142857,-11.548333333333332,6.441666666666666,-27.141666666666666,-16.418333333333333,68.0,-7.3500000000000005,-18.753333333333334,41.1067,29.02651
41.1067_29.02762,76.0,59.0,-64.21000000000001,-97.63,-94.96000000000001,641568.0,-10.62,26.98,-30.0,-33.22,68.0,-30.619999999999997,-30.0,41.1067,29.02762
41.1067_29.02854,76.0,48.0,-75.36500000000001,-92.515,-84.925,640704.0,-11.16,8.665,-28.065,-17.37,59.0,-9.66,-20.725,41.1067,29.02854
41.10681_29.0164,152.0,72.0,-115.7825,-118.425,-117.145,644662.6666666666,-19.315,-7.305,-22.225,-11.235,49.0,-10.565000000000001,-21.605,41.10681,29.0164
41.10681_29.02269,92.5,96.42857142857143,-93.975,-200.0,-110.26428571428572,646524.0,-12.315000000000001,10.37875,-30.0,-200.0,0.0,-14.64,-22.978333333333335,41.10681,29.02269
41.10681_29.02605,73.16666666666667,61.833333333333336,-95.25916666666666,-103.58333333333333,-98.09583333333335,641074.2857142857,-13.013333333333334,1.5583333333333333,-21.340833333333332,-10.279166666666667,68.0,-3.5383333333333336,-15.852500000000001,41.10681,29.02605
41.10681_29.02606,64.1,70.9,-98.59899999999999,-107.46000000000001,-100.353,641136.0,-13.385,0.627,-22.250000000000004,-11.273,68.0,-2.575,-15.139999999999997,41.10681,29.02606
41.10681_29.02609,74.25641025641026,61.23076923076923,-98.8202564102564,-106.80717948717948,-102.88846153846153,640998.5454545454,-12.837948717948718,2.000769230769231,-20.826153846153844,-9.728205128205126,67.51282051282051,-5.02974358974359,-16.90897435897436,41.10681,29.02609
41.10681_29.0261,76.0,59.0,-98.5925,-107.3375,-100.9225,641222.4,-13.195,1.1099999999999999,-21.945,-10.96,68.0,-3.125,-15.524999999999999,41.10681,29.026099999999996
41.10681_29.02611,70.82608695652173,64.17391304347827,-99.55826086956525,-107.74826086956524,-101.83652173913045,641003.0769230769,-13.289130434782608,0.8552173913043479,-21.48217391304348,-10.45478260869565,68.0,-3.1913043478260867,-15.567391304347831,41.10681,29.02611
41.10682_29.02151,143.0,23.0,-90.415,-106.72,-102.52000000000001,642000.0,-12.61,13.692499999999999,-30.0,-31.95,59.0,-29.91,-39.96,41.10682,29.02151
41.10682_29.02251,177.33333333333334,33.0,-101.10666666666667,-124.98,-117.52666666666666,642432.0,-15.543333333333335,5.4433333333333325,-23.16,-12.135,278.0,-18.006666666666668,-22.97,41.10682,29.02251
41.10682_29.02605,69.2,65.8,-95.04400000000001,-102.87,-97.11800000000001,640704.0,-13.284,0.8099999999999999,-21.118000000000002,-9.994,68.0,-2.918,-15.36,41.10682,29.026050000000005
41.10682_29.02606,64.0,71.0,-94.31294117647059,-105.98235294117647,-98.19823529411764,641092.8,-12.50235294117647,2.9052941176470584,-24.121764705882352,-13.269411764705882,68.0,-4.322941176470588,-16.389411764705887,41.10682,29.02606
41.10682_29.02607,59.0,76.0,-93.74166666666667,-108.49,-99.73666666666666,641074.2857142857,-11.868333333333332,5.1033333333333335,-26.64166666666667,-15.903333333333334,68.0,-6.240000000000001,-17.863333333333333,41.106820000000006,29.02607
41.10682_29.02609,76.0,59.0,-99.7775,-107.965,-104.59249999999999,641222.4,-12.575,2.4825,-20.765,-9.68,68.0,-5.7425,-17.395,41.10682,29.02609
41.10682_29.0261,74.3,61.6,-98.08,-105.255,-101.125,640939.6363636364,-13.145000000000001,1.1640000000000001,-20.320999999999998,-9.119,67.1,-4.0280000000000005,-16.194000000000003,41.10682,29.0261
41.10682_29.02611,70.33333333333333,64.66666666666667,-100.685,-110.03833333333334,-103.30166666666668,641074.2857142857,-13.225000000000001,1.1050000000000002,-22.576666666666668,-11.653333333333334,68.0,-3.4966666666666675,-15.838333333333333,41.106820000000006,29.02611
41.10682_29.02869,76.0,48.0,-81.745,-93.79,-86.425,640704.0,-12.315,3.34,-24.365000000000002,-13.555,59.0,-5.17,-17.005,41.10682,29.02869
41.10683_29.01644,143.0,68.0,-112.955,-117.41,-115.8,642000.0,-15.335,-2.785,-20.81,-9.72,76.0,-7.91,-19.2,41.10683,29.01644
41.10683_29.02269,88.0,92.0,-94.38714285714286,-200.0,-111.14166666666667,646025.1428571428,-12.790000000000001,10.795714285714284,-30.0,-200.0,0.0,-14.976666666666667,-18.335,41.10683,29.02269
41.10683_29.02606,76.0,59.0,-100.59166666666665,-110.82166666666667,-107.43833333333333,641074.2857142857,-12.201666666666668,4.044999999999999,-22.436666666666667,-11.436666666666667,68.0,-7.681666666666666,-19.054999999999996,41.10683,29.02606
41.10683_29.02607,76.0,60.5,-101.04666666666668,-110.97500000000001,-106.22166666666665,641074.2857142857,-12.409999999999998,3.2099999999999995,-22.343333333333334,-11.393333333333333,66.5,-5.906666666666666,-17.59166666666667,41.10683,29.02607
41.10683_29.02608,76.0,59.75,-99.86666666666667,-108.62666666666665,-104.60916666666667,641074.2857142857,-12.63,2.5625000000000004,-21.392500000000002,-10.363333333333335,67.25,-5.610833333333333,-17.373333333333335,41.10683,29.02608
41.10683_29.02609,70.0,65.0,-96.28411764705884,-108.2505882352941,-101.3294117647059,640976.8421052631,-12.310588235294118,3.8600000000000003,-24.28,-13.420588235294117,68.0,-5.519411764705883,-17.358235294117645,41.10683,29.02609
41.10683_29.0261,59.0,76.0,-95.88666666666667,-109.38666666666667,-100.84333333333335,641074.2857142857,-12.229999999999999,4.069999999999999,-25.616666666666664,-14.854999999999999,68.0,-5.261666666666667,-17.189999999999998,41.10683,29.026100000000003
41.10683_29.02612,59.0,76.0,-95.205,-110.01333333333332,-100.745,641074.2857142857,-11.998333333333333,4.703333333333333,-26.814999999999998,-16.081666666666667,68.0,-5.791666666666667,-17.543333333333333,41.10683,29.02612
41.10683_29.02613,59.0,76.0,-95.09600000000002,-110.374,-101.34799999999998,641136.0,-11.739999999999998,5.384,-27.0,-16.268,68.0,-6.4719999999999995,-17.998,41.10683,29.02613
41.10683_29.02759,76.0,59.0,-66.16666666666667,-95.91000000000001,-87.24333333333334,640704.0,-10.653333333333334,20.263333333333332,-39.47,-29.74,68.0,-21.07,-31.73333333333333,41.10683,29.02759
41.10683_29.02856,76.0,48.0,-77.13,-92.065,-84.75999999999999,641568.0,-11.469999999999999,6.615,-26.16,-15.41,59.0,-7.805,-19.105,41.10683,29.02856
41.10684_29.02151,143.0,0.0,-88.7575,-200.0,-200.0,642000.0,-13.872499999999999,13.935,-30.0,-200.0,0.0,-200.0,-30.0,41.10684,29.02151
41.10684_29.02269,53.833333333333336,48.8,-80.3,-200.0,-106.022,642256.0,-11.793333333333331,21.103333333333335,-30.0,-200.0,0.0,-25.512,-28.85,41.10684,29.02269
41.10684_29.02607,76.0,60.5,-100.83166666666666,-108.87,-105.55999999999999,641074.2857142857,-12.825000000000001,1.8116666666666668,-20.865,-9.746666666666668,66.5,-5.891666666666667,-17.555,41.10684,29.02607
41.10684_29.02608,71.36363636363636,63.63636363636363,-98.64636363636365,-107.74363636363637,-102.05545454545455,640920.0,-12.831818181818182,1.9990909090909093,-21.929090909090906,-10.959090909090909,68.0,-4.109090909090909,-16.242727272727276,41.10684,29.026079999999997
41.10684_29.02615,59.0,76.0,-93.19666666666666,-110.68166666666667,-99.13166666666666,640704.0,-11.86,5.336666666666666,-29.355,-18.676666666666666,68.0,-6.081666666666667,-17.798333333333336,41.10684,29.02615
41.10684_29.02617,59.0,76.0,-92.962,-107.974,-100.102,641136.0,-11.582,6.164,-26.580000000000002,-15.842000000000002,68.0,-7.322,-18.722,41.10684,29.026169999999997
41.10684_29.02619,59.0,76.0,-92.74166666666667,-107.57333333333334,-96.66000000000001,641074.2857142857,-12.371666666666668,3.296666666666667,-27.111666666666665,-16.371666666666666,68.0,-4.151666666666666,-16.291666666666668,41.10684,29.026190000000003
41.10684_29.02621,59.0,76.0,-89.53666666666668,-107.96333333333335,-100.73833333333334,641074.2857142857,-11.286666666666667,9.175,-29.665000000000003,-18.963333333333335,68.0,-11.334999999999999,-22.488333333333333,41.10684,29.02621
41.10684_29.02622,59.0,76.0,-86.22833333333331,-108.29666666666667,-98.56166666666667,641074.2857142857,-10.996666666666664,11.435,-33.03666666666667,-22.39166666666667,64.66666666666667,-12.396666666666668,-23.333333333333332,41.10684,29.02622
41.10684_29.02639,59.0,76.0,-88.635,-105.82,-95.95,641568.0,-11.455,6.654999999999999,-28.65,-17.955,68.0,-7.4399999999999995,-18.78,41.10684,29.026390000000003
41.10684_29.02873,48.0,76.0,-78.66,-89.11,-83.235,640704.0,-12.280000000000001,3.44,-22.73,-11.83,59.0,-4.95,-16.85,41.10684,29.02873
41.10685_29.01648,143.0,68.0,-114.08000000000001,-117.61,-113.84,646792.8,-17.255000000000003,-5.475,-20.76,-9.66,76.0,-6.5,-18.04,41.10685,29.01648
41.10685_29.02268,53.833333333333336,45.666666666666664,-81.19833333333334,-200.0,-104.365,642256.0,-11.93,18.92,-30.0,-200.0,0.0,-24.064999999999998,-34.80833333333334,41.10685,29.022679999999998
41.10685_29.02623,59.0,76.0,-83.416,-106.30199999999999,-96.442,641136.0,-10.87,12.302000000000001,-33.7,-23.058,68.0,-13.058000000000002,-23.9,41.10685,29.02623
41.10686_29.02151,143.0,0.0,-88.805,-200.0,-200.0,642000.0,-14.715,13.7375,-30.0,-200.0,0.0,-200.0,-30.0,41.10686,29.02151
41.10686_29.02251,143.0,38.0,-89.9925,-125.24,-120.645,642000.0,-13.0175,12.879999999999999,-23.82,-12.85,278.0,-13.135,-24.045,41.10686,29.02251
41.10686_29.02268,40.0,30.0,-74.47500000000001,-200.0,-105.03599999999999,641074.2857142857,-10.62,25.445000000000004,-30.0,-200.0,0.0,-29.668,-38.68,41.10686,29.02268
41.10686_29.02624,59.0,76.0,-90.578,-106.856,-94.554,641136.0,-12.238000000000001,3.556,-28.411999999999995,-17.704,68.0,-4.148000000000001,-16.216,41.10686,29.02624
41.10686_29.02625,61.42857142857143,73.57142857142857,-88.53857142857143,-105.40714285714284,-93.43285714285716,640704.0,-12.015714285714283,4.478571428571429,-28.88,-18.187142857142863,68.0,-5.018571428571428,-16.915714285714284,41.10686,29.02625
41.10686_29.02859,76.0,48.0,-76.23,-95.1775,-85.04,640704.0,-11.4025,8.195,-30.35,-19.655,59.0,-8.92,-20.2075,41.10686,29.02859
41.10687_29.01653,246.0,0.0,-114.6,-200.0,-200.0,646642.0,-16.07,-3.82,-30.0,-200.0,0.0,-200.0,-30.0,41.10687,29.01653
41.10687_29.02267,40.0,30.0,-73.27,-200.0,-102.85499999999998,641074.2857142857,-10.62,26.188333333333333,-30.0,-200.0,0.0,-29.096666666666664,-38.38333333333333,41.10687,29.02267
41.10687_29.02626,59.0,76.0,-90.13833333333334,-106.69,-96.04,641074.2857142857,-11.853333333333332,5.1883333333333335,-28.418333333333337,-17.723333333333333,68.0,-6.083333333333333,-17.76,41.10687,29.02626
41.10687_29.02638,59.0,76.0,-90.1925,-105.63,-96.525,641222.4,-11.802499999999998,5.4825,-27.245,-16.53,68.0,-6.52,-18.14,41.10687,29.02638
41.10687_29.02758,76.0,59.0,-66.08666666666667,-97.64,-89.86666666666667,640704.0,-10.633333333333333,22.680000000000003,-30.0,-31.55666666666667,68.0,-23.753333333333334,-34.38666666666666,41.10687,29.02758
41.10688_29.02152,143.0,0.0,-85.35,-200.0,-200.0,642000.0,-14.4,15.059999999999999,-30.0,-200.0,0.0,-200.0,-30.0,41.10688,29.02152
41.10688_29.02266,40.0,30.0,-72.74000000000001,-200.0,-103.96,641074.2857142857,-10.61833333333333,27.21833333333333,-30.0,-200.0,0.0,-31.130000000000003,-30.0,41.10688,29.02266
41.10688_29.02627,62.4,72.6,-90.598,-105.106,-94.58399999999999,641136.0,-12.436,3.332,-26.945999999999998,-16.222,68.0,-4.255999999999999,-16.422,41.10688,29.02627
41.10688_29.02877,48.0,76.0,-76.73,-86.295,-80.985,640704.0,-12.48,2.92,-22.04,-11.095,59.0,-4.745,-16.740000000000002,41.10688,29.02877
41.10689_29.01657,194.5,68.0,-113.405,-118.36,-116.81,642648.0,-15.73,-2.875,-21.36,-10.32,76.0,-7.03,-18.47,41.10689,29.01657
41.10689_29.02152,128.28571428571428,0.0,-80.7957142857143,-200.0,-200.0,641814.8571428572,-13.27,18.95142857142857,-30.0,-200.0,0.0,-200.0,-30.0,41.10689,29.02152
41.10689_29.02251,108.66666666666667,34.0,-85.82666666666667,-200.0,-111.72,641568.0,-12.733333333333334,15.909999999999998,-30.0,-200.0,0.0,-20.15,-30.995,41.10689,29.02251
41.10689_29.02628,59.0,76.0,-90.28857142857144,-104.00285714285714,-93.84428571428573,641028.0,-12.501428571428573,3.0228571428571427,-26.222857142857144,-15.477142857142857,68.0,-3.795714285714286,-16.06142857142857,41.10689,29.02628
41.10689_29.02863,76.0,48.0,-79.49000000000001,-93.55,-84.03,641352.0,-12.133333333333335,3.776666666666667,-26.19666666666667,-15.456666666666669,59.0,-4.81,-16.673333333333332,41.10689,29.02863
41.1068_29.0227,68.0,92.0,-83.69166666666666,-200.0,-110.32,643734.8571428572,-11.568333333333333,18.511666666666667,-30.0,-200.0,0.0,-14.563333333333333,-25.703333333333333,41.1068,29.022700000000004
41.1068_29.02607,62.4,72.6,-98.49000000000001,-108.53999999999999,-100.456,641136.0,-13.198000000000002,0.9640000000000001,-23.253999999999998,-12.388,68.0,-2.612,-15.163999999999998,41.1068,29.02607
41.1068_29.02608,76.0,59.0,-101.73599999999999,-109.06200000000001,-102.26399999999998,640704.0,-14.078,-0.85,-21.407999999999998,-10.373999999999999,68.0,-1.7299999999999998,-14.604,41.1068,29.02608
41.1068_29.0261,71.75,63.25,-98.59333333333335,-107.23916666666666,-101.65000000000002,641074.2857142857,-13.067500000000003,1.5075,-21.695833333333336,-10.693333333333333,68.0,-3.84,-16.128333333333334,41.1068,29.026100000000003
41.1068_29.02611,72.6,62.4,-98.08,-107.50399999999999,-100.576,641136.0,-13.024000000000001,1.4280000000000002,-22.45,-11.532,68.0,-3.126,-15.520000000000001,41.1068,29.02611
41.1068_29.0264,59.0,76.0,-86.68,-106.85666666666667,-95.38666666666667,641352.0,-11.243333333333334,8.173333333333334,-31.576666666666668,-20.916666666666668,68.0,-8.783333333333333,-19.953333333333333,41.1068,29.0264
41.10691_29.01661,91.5,55.333333333333336,-114.6575,-119.44,-116.92333333333333,644230.6666666666,-16.6775,-4.715,-21.066666666666666,-9.993333333333332,58.0,-7.16,-18.576666666666668,41.10691,29.01661
41.10691_29.02151,154.44444444444446,0.0,-90.25222222222222,-200.0,-200.0,642144.0,-14.876666666666665,11.96,-30.0,-200.0,0.0,-200.0,-30.0,41.10691,29.021509999999996
41.10691_29.02152,143.0,0.0,-87.36375,-200.0,-200.0,642000.0,-15.741249999999999,12.94125,-30.0,-200.0,0.0,-200.0,-30.0,41.10691,29.02152
41.10691_29.02266,40.0,30.0,-73.37666666666667,-200.0,-104.15599999999999,640704.0,-10.62,27.528333333333332,-30.0,-200.0,0.0,-30.492,-39.32,41.10691,29.02266
41.10691_29.02297,40.0,29.263157894736842,-86.1321052631579,-113.54411764705883,-110.75684210526316,640950.8571428572,-10.653157894736841,20.595263157894735,-35.76923076923077,-26.564705882352943,26.470588235294116,-24.40473684210526,-34.663888888888884,41.10691,29.022970000000004
41.10691_29.02298,40.0,30.0,-84.7975,-114.5,-107.3875,641222.4,-10.6475,20.3875,-38.379999999999995,-29.522499999999997,18.0,-22.2325,-32.8775,41.10691,29.02298
41.10691_29.02629,59.0,76.0,-89.32199999999999,-104.86800000000001,-96.63399999999999,641136.0,-11.535999999999998,6.45,-27.1,-16.369999999999997,68.0,-7.476000000000001,-18.85,41.10691,29.02629
41.10692_29.0215,187.14285714285714,0.0,-100.94285714285714,-200.0,-200.0,642555.4285714285,-15.664285714285715,5.6571428571428575,-30.0,-200.0,0.0,-200.0,-30.0,41.10692,29.0215
41.10692_29.02266,40.0,30.0,-73.56,-200.0,-104.47833333333334,641074.2857142857,-10.618333333333332,27.848333333333333,-30.0,-200.0,0.0,-30.485,-38.825,41.10692,29.02266
41.10692_29.02296,40.0,25.545454545454547,-91.61181818181818,-117.87363636363638,-113.88545454545455,640704.0,-10.67909090909091,18.229999999999997,-36.978181818181824,-26.349090909090908,22.545454545454547,-22.268181818181816,-32.91636363636364,41.10692,29.02296
41.10692_29.02297,40.0,24.4,-90.63600000000001,-116.07000000000001,-111.63000000000002,641444.5714285715,-10.693999999999999,17.186,-35.86,-25.223999999999997,28.6,-20.922,-31.574,41.10692,29.022970000000004
41.10692_29.023,40.0,21.0,-81.69428571428571,-109.806,-107.98833333333334,641028.0,-10.637142857142857,22.30857142857143,-37.540000000000006,-26.913999999999998,20.4,-25.743333333333336,-35.018,41.10692,29.023
41.10692_29.02301,40.0,30.0,-82.52000000000001,-110.9575,-107.4625,640704.0,-10.64,21.3575,-37.9075,-27.28,23.0,-24.6575,-35.290000000000006,41.10692,29.02301
41.10692_29.02302,40.0,30.0,-91.91666666666667,-118.895,-112.00500000000001,641074.2857142857,-10.703333333333333,17.176666666666666,-35.2825,-26.73,19.666666666666668,-19.966666666666665,-30.636666666666667,41.10692,29.02302
41.10692_29.02303,40.0,30.0,-94.99166666666667,-119.92944444444444,-112.52499999999999,641074.2857142857,-10.750000000000002,14.983888888888888,-35.32055555555556,-24.686666666666667,19.666666666666668,-17.592222222222222,-28.29111111111111,41.10692,29.02303
41.10692_29.0263,59.0,76.0,-90.23833333333334,-104.85333333333334,-95.64999999999999,641074.2857142857,-12.020000000000001,4.6883333333333335,-26.59166666666667,-15.858333333333334,68.0,-5.605,-17.42833333333333,41.10692,29.0263
41.10692_29.02757,76.0,59.0,-67.055,-99.405,-89.12,641568.0,-10.64,21.45,-30.0,-32.235,68.0,-22.085,-32.725,41.10692,29.02757
41.10692_29.02867,76.0,48.0,-81.3,-95.03666666666668,-84.47000000000001,640704.0,-12.523333333333333,2.6199999999999997,-26.26,-15.516666666666666,59.0,-3.4033333333333338,-15.69,41.10692,29.02867
41.10693_29.01666,157.0,40.0,-112.84,-119.28,-118.72,646792.8,-15.93,-2.3899999999999997,-20.39,-9.26,76.0,-8.75,-19.95,41.10693,29.01666
41.10693_29.0215,91.5,0.0,-75.3775,-200.0,-200.0,641352.0,-12.69125,23.653750000000002,-30.0,-200.0,0.0,-200.0,-30.0,41.10693,29.0215
41.10693_29.02251,177.33333333333334,38.0,-101.01166666666667,-125.74,-121.92500000000001,642432.0,-17.483333333333334,3.0816666666666666,-25.65,-14.81,278.0,-11.875,-22.88,41.10693,29.02251
41.10693_29.02288,40.0,30.0,-92.69249999999998,-116.385,-114.00500000000001,641222.4,-10.6925,17.1875,-33.835,-23.192499999999995,23.0,-21.1325,-31.78,41.10693,29.022879999999997
41.10693_29.0229,40.0,30.0,-94.54333333333334,-117.45833333333333,-113.50666666666666,641074.2857142857,-10.75,15.574999999999998,-33.41833333333333,-22.78,23.0,-18.959999999999997,-29.64166666666667,41.10693,29.0229
41.10693_29.02293,40.0,30.0,-94.018,-119.97749999999999,-115.645,641136.0,-10.677999999999999,18.247999999999998,-35.8625,-25.230000000000004,23.0,-21.3125,-31.962500000000002,41.10693,29.02293
41.10693_29.02295,40.0,24.75,-93.16,-118.92000000000002,-117.45500000000001,641222.4,-10.6625,19.177500000000002,-35.77,-25.14,28.25,-24.0075,-34.6425,41.10693,29.02295
41.10693_29.02296,40.0,25.545454545454547,-92.395,-117.67000000000002,-115.98,641074.2857142857,-10.674999999999999,18.49,-35.22272727272727,-24.59,25.0,-22.97818181818182,-33.621818181818185,41.10693,29.02296
41.10693_29.02303,40.0,30.0,-93.13,-120.915,-112.38999999999999,640704.0,-10.6975,16.9525,-38.292500000000004,-27.665000000000003,13.0,-19.2875,-29.9625,41.10693,29.02303
41.10693_29.02304,40.0,30.0,-86.71,-114.09823529411766,-105.23500000000001,641074.2857142857,-10.705555555555556,16.775555555555556,-37.09428571428572,-27.279411764705884,18.294117647058822,-18.44333333333333,-29.129444444444445,41.10693,29.023039999999998
41.10693_29.02305,40.0,30.0,-81.7309090909091,-109.47200000000001,-98.6309090909091,640920.0,-10.732727272727272,15.667272727272728,-37.44,-27.536,19.0,-16.915454545454548,-27.63090909090909,41.10693,29.02305
41.10693_29.02306,40.0,30.0,-80.97285714285715,-106.38,-99.80142857142857,641028.0,-10.712857142857144,16.728571428571428,-35.87285714285714,-25.244285714285716,23.0,-18.618571428571432,-29.307142857142853,41.10693,29.02306
41.10693_29.0263,59.0,76.0,-89.45857142857143,-105.3757142857143,-94.99714285714286,640704.0,-11.870000000000003,5.011428571428572,-27.78714285714286,-17.077142857142857,68.0,-5.67,-17.405714285714286,41.10693,29.0263
41.10693_29.02637,59.0,76.0,-90.25833333333334,-108.85666666666667,-95.71833333333335,640704.0,-11.891666666666666,4.928333333333334,-30.183333333333337,-19.508333333333333,64.66666666666667,-5.615000000000001,-17.353333333333335,41.10693,29.02637
41.10694_29.02149,168.75,0.0,-98.50375,-200.0,-200.0,642324.0,-15.698749999999999,6.575,-30.0,-200.0,0.0,-200.0,-30.0,41.10694,29.02149
41.10694_29.02267,40.0,30.0,-74.216,-200.0,-104.42,641136.0,-10.62,27.822000000000003,-30.0,-200.0,0.0,-29.875,-39.17,41.10694,29.02267
41.10694_29.02285,40.0,28.0,-93.29857142857145,-117.44714285714288,-114.91142857142859,640704.0,-10.700000000000001,16.93,-34.84285714285714,-24.21142857142857,25.0,-21.734285714285715,-32.385714285714286,41.10694,29.02285
41.10694_29.02287,40.0,28.833333333333332,-93.14833333333335,-116.49333333333334,-112.73333333333335,641074.2857142857,-10.716666666666669,16.201666666666668,-34.13666666666666,-23.498333333333335,24.166666666666668,-19.628333333333334,-30.295,41.10694,29.02287
41.10694_29.02292,40.0,30.0,-95.05999999999999,-119.25857142857141,-114.05428571428571,641028.0,-10.724285714285713,15.907142857142857,-34.51571428571428,-23.877142857142854,23.0,-18.997142857142855,-29.67142857142857,41.10694,29.02292
41.10694_29.02293,40.0,30.0,-96.48666666666668,-120.85,-117.67666666666668,640704.0,-10.716666666666669,16.279999999999998,-34.924,-24.288,23.0,-21.138333333333332,-31.793333333333333,41.10694,29.02293
41.10694_29.02294,40.0,30.0,-95.08666666666666,-118.97333333333334,-116.72666666666669,641074.2857142857,-10.698333333333332,17.1,-34.38333333333333,-23.748333333333335,23.0,-21.395,-32.04666666666667,41.10694,29.02294
41.10694_29.02307,40.0,30.0,-82.4175,-105.86250000000001,-99.3825,641222.4,-10.7725,14.92,-34.1875,-23.5475,13.0,-17.01,-27.7425,41.10694,29.02307
41.10694_29.02309,40.0,30.0,-89.05166666666666,-112.41666666666667,-100.015,641074.2857142857,-11.135,9.861666666666666,-34.376666666666665,-23.74333333333333,13.0,-11.053333333333333,-22.095,41.10694,29.02309
41.10694_29.0231,40.0,30.0,-92.31285714285715,-113.00857142857141,-100.73142857142857,640704.0,-11.352857142857143,7.388571428571429,-31.87857142857143,-21.22,18.0,-8.577142857142857,-19.770000000000003,41.10694,29.0231
41.10694_29.02311,40.0,30.0,-90.48166666666667,-113.585,-101.42,641074.2857142857,-11.086666666666666,9.666666666666666,-34.203333333333326,-23.561666666666667,23.833333333333332,-11.056666666666667,-22.03333333333333,41.10694,29.02311
41.10694_29.02313,40.0,30.0,-91.38199999999999,-111.21600000000001,-98.68,641136.0,-11.53,6.448,-31.328000000000003,-20.659999999999997,7.0,-7.464,-18.827999999999996,41.10694,29.02313
41.10694_29.0263,59.0,76.0,-88.99199999999999,-105.98600000000002,-96.4,641136.0,-11.476,6.752,-28.512,-17.817999999999998,68.0,-7.5280000000000005,-18.881999999999998,41.10694,29.026300000000003
41.10694_29.02884,76.0,48.0,-81.97,-93.105,-86.115,640704.0,-12.32,3.2700000000000005,-23.45,-12.594999999999999,59.0,-4.505,-16.46,41.10694,29.02884
41.10695_29.01671,157.0,76.0,-112.83,-118.57,-117.63,642000.0,-15.635,-2.795,-20.19,-9.02,30.0,-8.05,-19.34,41.10695,29.01671
41.10695_29.0215,194.5,0.0,-102.9975,-200.0,-200.0,642648.0,-14.299999999999999,4.5725,-30.0,-200.0,0.0,-200.0,-30.0,41.10695,29.0215
41.10695_29.02267,40.0,30.0,-77.3225,-111.09666666666665,-105.68,641222.4,-10.62,25.6725,-30.0,-32.3,23.0,-27.810000000000002,-38.435,41.10695,29.022669999999998
41.10695_29.02285,40.0,30.0,-92.10666666666667,-118.17666666666668,-113.29833333333335,641074.2857142857,-10.686666666666667,17.738333333333333,-36.62833333333334,-25.998333333333335,23.0,-21.166666666666668,-31.815,41.10695,29.02285
41.10695_29.02314,40.0,30.0,-89.894,-112.43999999999998,-98.81199999999998,641136.0,-11.26,7.984,-33.274,-22.630000000000003,11.0,-9.038,-20.18,41.10695,29.02314
41.10695_29.02315,40.0,30.0,-90.99666666666667,-110.99000000000001,-97.20833333333333,640704.0,-11.708333333333334,5.565,-31.73333333333333,-21.073333333333334,13.833333333333334,-6.3566666666666665,-17.92,41.10695,29.02315
41.10695_29.02316,40.0,30.0,-91.45833333333333,-110.415,-99.13166666666666,641074.2857142857,-11.473333333333334,6.708333333333333,-30.349999999999998,-19.676666666666666,6.333333333333333,-7.841666666666668,-19.151666666666667,41.10695,29.02316
41.10695_29.02317,40.0,30.0,-91.05666666666667,-111.11666666666667,-97.98166666666667,641074.2857142857,-11.588333333333333,6.195,-29.988,-21.001666666666665,3.0,-7.085,-18.518333333333334,41.10695,29.02317
41.10695_29.02318,40.0,30.0,-91.81800000000001,-112.11999999999998,-95.44,641136.0,-12.39,3.258,-32.715999999999994,-22.068,3.0,-3.7840000000000003,-16.012,41.10695,29.02318
41.10695_29.0263,59.0,76.0,-92.10800000000002,-107.902,-95.756,641136.0,-12.392000000000001,3.19,-28.192,-17.49,68.0,-3.836,-16.044,41.10695,29.026300000000003
41.10695_29.02631,59.0,76.0,-90.99000000000001,-108.73000000000002,-95.46833333333332,641074.2857142857,-12.200000000000001,4.113333333333333,-29.796666666666663,-19.111666666666668,68.0,-4.640000000000001,-16.678333333333335,41.10695,29.02631
41.10695_29.02871,62.0,62.0,-78.995,-91.27,-83.29,640704.0,-12.620000000000001,3.415,-24.905,-14.120000000000001,59.0,-4.53,-16.915,41.10695,29.02871
41.10696_29.0215,108.66666666666667,0.0,-84.37333333333333,-200.0,-200.0,641568.0,-12.483333333333334,17.33,-30.0,-200.0,0.0,-200.0,-30.0,41.10696,29.0215
