loc_key,UL_NR_UE_PCI_0,UL_NR_UE_Throughput_RLC_UL,UL_NR_UE_Power_Tx_PUSCH_0,UL_App_Throughput_UL,UL_NR_UE_NACK_Rate_UL_0,UL_NR_UE_RSRP_0,UL_NR_UE_Nbr_PCI_0,UL_NR_UE_RSRQ_0,UL_NR_UE_Nbr_RSRP_0,UL_NR_UE_Nbr_RSRQ_0,UL_NR_UE_Nbr_RSRP_1,UL_NR_UE_SINR_0,UL_NR_UE_Nbr_PCI_1,UL_NR_UE_Nbr_RSRQ_1,UL_NR_UE_Timing_Advance,UL_Latitude,UL_Longitude,UL_NR_UE_PCI_0_lat,UL_NR_UE_PCI_0_lon,UL_NR_UE_PCI_0_azimuth,UL_NR_UE_PCI_0_height,UL_NR_UE_Nbr_PCI_0_lat,UL_NR_UE_Nbr_PCI_0_lon,UL_NR_UE_Nbr_PCI_0_azimuth,UL_NR_UE_Nbr_PCI_0_height,UL_NR_UE_Nbr_PCI_1_lat,UL_NR_UE_Nbr_PCI_1_lon,UL_NR_UE_Nbr_PCI_1_azimuth,UL_NR_UE_Nbr_PCI_1_height
41.10712_29.02367,30,96242.705,17.5,95859.9,0.0,-74.15,0,-10.4,-200.0,-30.0,-200.0,27.6,0,-30.0,,41.10712,29.02367,41.1073413,29.0233668,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10712_29.02637,59,13857.860483870967,20.825806451612905,15771.924444444443,10.18548387096774,-95.327868852459,76,-11.5655737704918,-104.31025641025641,-17.625641025641027,-200.0,7.61967213114754,0,-30.0,,41.10712,29.02637,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10712_29.02638,59,14553.939999999999,21.0,22121.23,7.65,-97.65,76,-11.7,-104.85,-18.0,-200.0,9.0,0,-30.0,,41.10712,29.02638,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10712_29.02752,76,,17.5,,0.5,-77.4,59,-10.85,-83.0,-15.3,-200.0,12.65,0,-30.0,,41.10712,29.02752,41.1054694,29.0278333,340.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0
41.10713_29.01726,68,1298.54,22.1,,9.55,-119.4,30,-16.15,-118.85,-16.2,-120.3,-8.05,40,-17.049999999999997,,41.10713,29.017260000000004,41.1054694,29.0278333,255.0,18.0,41.1073413,29.0233668,50.0,10.0,41.1070873,29.0226646,260.0,10.0
41.10713_29.02369,30,97337.025,17.5,106997.76,0.0,-73.05,0,-10.4,-200.0,-30.0,-200.0,27.75,0,-30.0,,41.10713,29.02369,41.1073413,29.0233668,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10713_29.02371,30,95804.04000000001,17.5,75811.06,0.0,-72.65,0,-10.4,-200.0,-30.0,-200.0,28.9,0,-30.0,,41.10713,29.02371,41.1073413,29.0233668,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10713_29.02372,30,103809.465,17.5,95408.16,0.0,-73.85,0,-10.4,-200.0,-30.0,-200.0,27.700000000000003,0,-30.0,,41.10713,29.02372,41.1073413,29.0233668,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10713_29.02374,30,93883.38500000001,17.5,97896.8,0.0,-72.4,0,-10.4,-200.0,-30.0,-200.0,28.95,0,-30.0,,41.10713,29.02374,41.1073413,29.0233668,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10713_29.02376,30,97694.07999999999,17.5,96848.84,0.0,-72.6,0,-10.4,-200.0,-30.0,-200.0,28.45,0,-30.0,,41.10713,29.02376,41.1073413,29.0233668,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10713_29.02592,59,39919.93,20.5,45210.46,9.85,-90.0,0,-11.0,-200.0,-30.0,-200.0,11.45,0,-30.0,,41.10713,29.025920000000003,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10713_29.02593,59,39168.869999999995,20.5,22589.13,9.45,-90.45,0,-10.75,-200.0,-30.0,-200.0,12.45,0,-30.0,,41.10713,29.02593,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10713_29.02595,59,38226.72,20.55,47177.49,9.75,-90.35,0,-10.8,-200.0,-30.0,-200.0,10.75,0,-30.0,,41.10713,29.02595,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10713_29.02596,59,35336.756875,20.681250000000002,33946.4025,9.85,-91.8125,76,-10.837499999999999,-101.11111111111111,-19.133333333333336,-200.0,10.9875,0,-30.0,,41.10713,29.02596,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10713_29.02597,59,36753.04,20.75,47242.66,9.2,-90.35,76,-11.1,-96.85,-17.1,-200.0,9.25,0,-30.0,,41.10713,29.02597,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10713_29.02599,59,38205.395000000004,20.6,22082.13,9.3,-86.75,76,-10.8,-96.15,-18.95,-200.0,10.899999999999999,0,-30.0,,41.10713,29.02599,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10713_29.026,59,36850.29,20.6,47662.93,9.600000000000001,-89.4,76,-10.75,-100.0,-19.95,-200.0,11.399999999999999,0,-30.0,,41.10713,29.026,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10713_29.02635,59,15670.79,21.0,0.0,10.3,-94.55,76,-11.35,-99.85,-16.6,-200.0,7.699999999999999,0,-30.0,,41.10713,29.02635,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10714_29.02161,40,93416.655,17.5,,9.25,-75.0,0,-10.4,-200.0,-30.0,-200.0,29.05,0,-30.0,,41.10714,29.02161,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10714_29.02254,40,93895.15,17.5,,9.0,-77.6,0,-10.4,-200.0,-30.0,-200.0,23.6,0,-30.0,,41.10714,29.02254,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10714_29.02378,30,93750.195,17.5,104444.56,0.0,-71.15,0,-10.4,-200.0,-30.0,-200.0,29.450000000000003,0,-30.0,,41.10714,29.02378,41.1073413,29.0233668,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10714_29.02379,30,102357.045,17.5,96895.64,0.0,-72.69999999999999,0,-10.45,-200.0,-30.0,-200.0,29.15,0,-30.0,,41.10714,29.02379,41.1073413,29.0233668,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10714_29.02381,30,102956.68,17.5,94417.24,0.0,-72.44999999999999,0,-10.4,-200.0,-30.0,-200.0,28.65,0,-30.0,,41.10714,29.02381,41.1073413,29.0233668,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10714_29.02383,30,87656.575,17.5,81839.59,0.0,-73.05,0,-10.4,-200.0,-30.0,-200.0,29.4,0,-30.0,,41.10714,29.02383,41.1073413,29.0233668,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10714_29.02589,59,39232.73,20.53461538461539,38692.01923076923,10.015384615384615,-90.12307692307694,76,-10.884615384615385,-100.25833333333334,-18.808333333333334,-200.0,11.134615384615385,0,-30.0,,41.10714,29.02589,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10714_29.0259,59,38662.365000000005,20.6,22600.55,10.1,-89.1,76,-10.8,-99.75,-20.299999999999997,-200.0,11.399999999999999,0,-30.0,,41.10714,29.025899999999996,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10714_29.02591,59,31908.08857142858,19.938235294117643,36272.3453488372,8.795098039215686,-88.75049504950495,76,-10.654455445544556,-100.73157894736843,-19.64736842105263,-200.0,12.723762376237623,0,-30.0,,41.10714,29.02591,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10714_29.02601,59,36975.71000000001,20.65,22592.03,9.45,-91.80000000000001,76,-11.45,-102.6,-18.55,-200.0,9.95,0,-30.0,,41.10714,29.026010000000003,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10714_29.02602,59,35940.883571428574,20.785714285714285,35926.008571428574,9.585714285714285,-91.7642857142857,76,-10.928571428571429,-101.375,-18.966666666666665,-200.0,10.164285714285715,0,-30.0,,41.10714,29.02602,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10714_29.02633,59,21406.07,21.0,23064.37,9.8,-95.8,76,-11.7,-100.65,-16.1,-200.0,6.7,0,-30.0,,41.10714,29.02633,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10714_29.02894,76,,17.5,,0.5,-88.9,48,-13.5,-86.7,-12.2,-200.0,1.9,0,-30.0,,41.10714,29.02894,41.1054694,29.0278333,340.0,18.0,41.1080861,29.0281222,110.0,6.0,0.0,0.0,0.0,0.0
41.10714_29.0291,76,42311.695,18.9,,13.1,-79.95,48,-12.05,-84.55,-13.95,-200.0,5.4,0,-30.0,,41.10714,29.0291,41.1054694,29.0278333,340.0,18.0,41.1080861,29.0281222,110.0,6.0,0.0,0.0,0.0,0.0
41.10715_29.01735,68,1313.455,22.1,,9.8,-121.94999999999999,30,-18.95,-119.7,-16.75,-120.4,-8.15,40,-17.1,,41.10715,29.017350000000004,41.1054694,29.0278333,255.0,18.0,41.1073413,29.0233668,50.0,10.0,41.1070873,29.0226646,260.0,10.0
41.10715_29.02385,30,95292.34,17.5,96423.55,0.0,-72.3,0,-10.350000000000001,-200.0,-30.0,-200.0,28.950000000000003,0,-30.0,,41.10715,29.02385,41.1073413,29.0233668,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10715_29.02386,30,95439.33,17.5,86159.02,0.5,-73.3,0,-10.45,-200.0,-30.0,-200.0,28.5,0,-30.0,,41.10715,29.023859999999996,41.1073413,29.0233668,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10715_29.02388,30,96059.35,17.5,89704.78,0.0,-68.55,0,-10.350000000000001,-200.0,-30.0,-200.0,30.65,0,-30.0,,41.10715,29.02388,41.1073413,29.0233668,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10715_29.02389,30,99305.82,17.5,95403.48,0.0,-70.35,0,-10.3,-200.0,-30.0,-200.0,32.55,0,-30.0,,41.10715,29.02389,41.1073413,29.0233668,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10715_29.02586,59,34422.795,20.85,45636.7,8.55,-91.35,0,-10.9,-200.0,-30.0,-200.0,11.5,0,-30.0,,41.10715,29.02586,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10715_29.02587,59,37831.7725,20.625,35405.0425,9.325,-91.88750000000002,0,-10.8375,-200.0,-30.0,-200.0,12.4375,0,-30.0,,41.10715,29.02587,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10715_29.02588,59,37022.02333333333,20.63333333333333,37348.416666666664,10.116666666666667,-91.38333333333333,0,-10.866666666666667,-200.0,-30.0,-200.0,11.983333333333333,0,-30.0,,41.10715,29.02588,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10715_29.02589,59,35517.865,20.675,35491.18,9.899999999999999,-91.85,76,-11.100000000000001,-100.19999999999999,-16.25,-200.0,9.975000000000001,0,-30.0,,41.10715,29.02589,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10715_29.02603,59,24904.715,19.950000000000003,36455.05,8.7,-89.19999999999999,76,-11.075000000000001,-98.02499999999999,-18.174999999999997,-200.0,12.950000000000001,0,-30.0,,41.10715,29.02603,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10715_29.02605,59,122.065,17.5,,9.1,-89.5,76,-10.85,-94.75,-16.9,-200.0,9.25,0,-30.0,,41.10715,29.02605,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10715_29.02606,59,3.495,17.5,,8.35,-89.35,76,-10.75,-102.85,-22.05,-200.0,11.350000000000001,0,-30.0,,41.10715,29.02606,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10715_29.02615,59,36889.509999999995,20.75,22331.894999999997,9.1,-92.19999999999999,76,-11.2,-98.69999999999999,-18.1,-200.0,9.8,0,-30.0,,41.10715,29.02615,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10715_29.02616,59,35868.479999999996,20.700000000000003,23588.64,9.95,-93.5,76,-11.45,-99.75,-18.0,-200.0,10.149999999999999,0,-30.0,,41.10715,29.02616,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10715_29.02631,59,13065.595000000001,20.133333333333333,22068.66,10.066666666666666,-94.575,76,-11.700000000000001,-101.14999999999999,-17.0,-200.0,6.95,0,-30.0,,41.10715,29.02631,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10716_29.02389,30,96996.0125,17.5,101130.145,0.0,-66.575,0,-10.3,-200.0,-30.0,-200.0,32.825,0,-30.0,,41.10716,29.02389,41.1073413,29.0233668,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10716_29.02586,59,10.426666666666668,17.55,,9.25,-94.03333333333335,0,-11.1,-200.0,-30.0,-200.0,9.633333333333335,0,-30.0,,41.10716,29.02586,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10716_29.02587,59,13236.199999999999,19.450000000000003,,8.9,-93.16666666666667,0,-11.1,-200.0,-30.0,-200.0,9.866666666666665,0,-30.0,,41.10716,29.025870000000005,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10716_29.02588,59,21257.192499999997,21.0,19976.425,10.475,-92.2,76,-11.000000000000002,-102.4,-19.15,-200.0,10.5,0,-30.0,,41.10716,29.02588,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10716_29.02589,59,27062.690000000002,20.95,22080.45,10.0,-93.45,76,-12.3,-98.0,-15.2,-200.0,8.25,0,-30.0,,41.10716,29.02589,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10716_29.02608,59,3.13,17.5,,9.85,-89.6,76,-11.0,-97.35,-18.200000000000003,-200.0,11.05,0,-30.0,,41.10716,29.026079999999997,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10716_29.0261,59,1453.74,17.666666666666668,,8.6,-92.55,76,-11.350000000000001,-97.75,-16.950000000000003,-200.0,10.0,0,-30.0,,41.10716,29.0261,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10716_29.02612,59,29414.74,20.9,,16.2,-91.6,76,-11.4,-99.85,-17.4,-200.0,10.899999999999999,0,-30.0,,41.10716,29.02612,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10716_29.02613,59,34433.020000000004,20.8,,10.45,-91.2,76,-11.45,-97.94999999999999,-16.25,-200.0,9.100000000000001,0,-30.0,,41.10716,29.02613,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10716_29.02617,59,32581.795000000002,20.95,22067.63,8.7,-91.19999999999999,76,-11.05,-100.65,-18.0,-200.0,9.75,0,-30.0,,41.10716,29.02617,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10716_29.02627,59,21477.105000000003,21.0,22540.25,10.55,-96.15,76,-11.7,-100.1,-16.200000000000003,-200.0,9.399999999999999,0,-30.0,,41.10716,29.02627,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10716_29.02629,59,27302.055,21.0,22129.71,8.45,-95.3,76,-11.4,-101.55000000000001,-15.549999999999999,-200.0,6.9,0,-30.0,,41.10716,29.02629,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10717_29.02389,30,108377.93,17.5,93372.38,0.0,-64.5,0,-10.350000000000001,-200.0,-30.0,-200.0,32.35,0,-30.0,,41.10717,29.02389,41.1073413,29.0233668,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10717_29.0258,59,36089.494999999995,20.6,46652.46,9.05,-89.44999999999999,76,-11.05,-97.6,-17.2,-200.0,8.899999999999999,0,-30.0,,41.10717,29.0258,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10717_29.02581,59,36010.7625,20.725,22854.39,9.850000000000001,-91.075,76,-11.2,-98.85,-17.75,-200.0,8.3,0,-30.0,,41.10717,29.02581,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10717_29.02582,59,32356.36,20.9,45144.48,10.0,-91.05000000000001,76,-11.0,-101.1,-19.15,-200.0,9.95,0,-30.0,,41.10717,29.02582,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10717_29.02583,59,30882.695,21.0,22133.54,9.2,-91.65,76,-11.0,-99.9,-16.0,-200.0,11.149999999999999,0,-30.0,,41.10717,29.025830000000003,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10717_29.02584,59,23015.313333333335,20.3,31448.72666666667,10.166666666666666,-91.60000000000001,76,-10.950000000000001,-103.13333333333333,-19.3,-200.0,11.916666666666666,0,-30.0,,41.10717,29.02584,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10717_29.02585,59,362.47,17.6,,10.100000000000001,-92.3,76,-11.1,-100.1,-18.2,-200.0,10.95,0,-30.0,,41.10717,29.025850000000002,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10717_29.02586,59,3.8449999999999998,17.6,,8.9,-90.4,0,-10.95,-200.0,-30.0,-200.0,10.95,0,-30.0,,41.10717,29.025860000000005,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10717_29.02619,59,25348.519999999997,21.0,23114.74,9.0,-94.35,76,-11.15,-101.7,-18.45,-200.0,8.8,0,-30.0,,41.10717,29.026190000000003,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10717_29.0262,59,21054.64,21.0,22569.3,8.3,-92.6,76,-11.45,-100.6,-16.75,-200.0,8.35,0,-30.0,,41.10717,29.0262,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10717_29.02622,59,18625.1,21.0,23057.03,9.75,-94.25,76,-12.5,-98.55000000000001,-15.05,-200.0,6.1,0,-30.0,,41.10717,29.02622,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10717_29.02623,59,19400.81,21.0,22591.16,11.2,-94.95,76,-11.25,-101.2,-15.2,-200.0,7.65,0,-30.0,,41.10717,29.02623,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10717_29.02625,59,23599.425000000003,21.0,23098.14,8.05,-92.95,76,-11.149999999999999,-101.65,-18.45,-200.0,9.55,0,-30.0,,41.10717,29.02625,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10717_29.02897,76,0.39,17.5,,1.0,-89.85,48,-15.0,-86.0,-11.65,-200.0,2.65,0,-30.0,,41.10717,29.02897,41.1054694,29.0278333,340.0,18.0,41.1080861,29.0281222,110.0,6.0,0.0,0.0,0.0,0.0
41.10718_29.01744,68,1163.58,22.15,,8.85,-121.0,30,-17.75,-119.9,-17.1,-120.85,-7.8500000000000005,40,-17.85,,41.10718,29.017440000000004,41.1054694,29.0278333,255.0,18.0,41.1073413,29.0233668,50.0,10.0,41.1070873,29.0226646,260.0,10.0
41.10718_29.02255,40,88671.97,,97424.38,,-78.4,30,-10.8,-83.0,-17.0,-200.0,16.8,0,-30.0,,41.10718,29.02255,41.1070873,29.0226646,260.0,10.0,41.1073413,29.0233668,50.0,10.0,0.0,0.0,0.0,0.0
41.10718_29.0239,30,85447.32500000001,17.5,90765.62,0.0,-62.05,0,-10.4,-200.0,-30.0,-200.0,33.4,0,-30.0,,41.10718000000001,29.0239,41.1073413,29.0233668,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10718_29.02578,59,34972.384999999995,20.75,44683.01,9.25,-90.19999999999999,76,-11.149999999999999,-97.8,-18.2,-200.0,9.5,0,-30.0,,41.10718000000001,29.02578,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10718_29.02579,59,35888.67,20.65,22592.16,9.35,-90.1,76,-10.850000000000001,-97.85,-17.15,-200.0,10.350000000000001,0,-30.0,,41.10718000000001,29.02579,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10718_29.0258,59,38471.770000000004,20.6,45733.62,9.899999999999999,-90.75,76,-11.3,-98.05,-17.15,-200.0,8.9,0,-30.0,,41.10718000000001,29.0258,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10718_29.02917,63,46557.47,20.25,47171.73,11.95,-85.13333333333334,76,-14.0,-80.56666666666666,-12.1,-200.0,2.4,0,-30.0,6.0,41.10718,29.029169999999997,0.0,0.0,0.0,0.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10719_29.02164,40,103065.2,17.5,,7.5,-73.9,0,-10.4,-200.0,-30.0,-200.0,29.6,0,-30.0,,41.10719,29.02164,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10719_29.02391,30,107216.485,17.2,96305.61,0.0,-67.4,0,-10.4,-200.0,-30.0,-200.0,33.65,0,-30.0,,41.10719,29.02391,41.1073413,29.0233668,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10719_29.02392,30,109916.855,17.5,116040.43,0.0,-71.65,0,-10.4,-200.0,-30.0,-200.0,30.5,0,-30.0,,41.10719,29.02392,41.1073413,29.0233668,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10719_29.02574,59,34200.524999999994,20.75,23110.16,10.7,-91.8,0,-11.1,-200.0,-30.0,-200.0,9.350000000000001,0,-30.0,,41.10719,29.025740000000003,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10719_29.02576,59,34200.615,20.9,45075.88,9.6,-89.6,76,-11.149999999999999,-100.55000000000001,-20.049999999999997,-200.0,10.55,0,-30.0,,41.10719,29.02576,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10719_29.02577,59,34708.135,20.700000000000003,22605.21,9.8,-91.15,76,-11.149999999999999,-100.2,-19.3,-200.0,10.4,0,-30.0,,41.10719,29.02577,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.1071_29.01717,68,1777.37,21.95,,8.6,-121.25,30,-17.799999999999997,-121.4,-18.299999999999997,-119.7,-4.35,40,-16.7,,41.1071,29.017170000000004,41.1054694,29.0278333,255.0,18.0,41.1073413,29.0233668,50.0,10.0,41.1070873,29.0226646,260.0,10.0
41.1071_29.02253,40,90436.43,17.6,68798.81,10.5,-76.4,0,-10.4,-200.0,-30.0,-200.0,25.3,0,-30.0,,41.1071,29.02253,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1071_29.02351,30,3.09,17.5,,0.0,-76.25,0,-10.45,-200.0,-30.0,-200.0,23.4,0,-30.0,,41.1071,29.02351,41.1073413,29.0233668,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1071_29.02352,30,,17.5,,0.0,-75.95,0,-10.5,-200.0,-30.0,-200.0,15.15,0,-30.0,,41.1071,29.02352,41.1073413,29.0233668,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1071_29.02354,30,,17.5,,0.0,-76.9,0,-10.45,-200.0,-30.0,-200.0,22.950000000000003,0,-30.0,,41.1071,29.02354,41.1073413,29.0233668,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1071_29.02355,30,51673.56999999999,17.5,,0.0,-77.35,0,-10.45,-200.0,-30.0,-200.0,25.200000000000003,0,-30.0,,41.1071,29.02355,41.1073413,29.0233668,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1071_29.02357,30,96249.68,17.5,133483.55666666667,0.0,-74.19999999999999,0,-10.4,-200.0,-30.0,-200.0,26.85,0,-30.0,,41.1071,29.02357,41.1073413,29.0233668,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1071_29.02639,59,15849.15,21.0,11531.985,10.725,-96.30000000000001,76,-11.625000000000002,-103.75,-17.05,-200.0,7.625,0,-30.0,,41.1071,29.02639,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10721_29.01766,68,1438.43,22.0,,9.55,-120.1,23,-16.15,-122.55000000000001,-17.2,-120.75,-7.949999999999999,58,-16.700000000000003,,41.10721,29.017659999999996,41.1054694,29.0278333,255.0,18.0,41.1058417,29.0205028,130.0,6.0,0.0,0.0,0.0,0.0
41.10721_29.02166,40,97289.48,17.5,90545.29,8.5,-73.8,0,-10.3,-200.0,-30.0,-200.0,27.3,0,-30.0,,41.10721,29.02166,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
