Latitude,Longitude,NR_UE_PCI_0,NR_UE_RSRP_0,NR_UE_RSRQ_0,NR_UE_SINR_0,NR_UE_Nbr_PCI_0,NR_UE_Nbr_PCI_1,NR_UE_Nbr_PCI_2,NR_UE_Nbr_PCI_3,NR_UE_Nbr_RSRP_0,NR_UE_Nbr_RSRP_1,NR_UE_Nbr_RSRP_2,NR_UE_Nbr_RSRP_3,NR_UE_Nbr_RSRQ_0,NR_UE_Nbr_RSRQ_1,NR_UE_Nbr_RSRQ_2,NR_UE_Nbr_RSRQ_3
41.10714,29.02591,59.0,-93.7,-10.7,11.5,,,,,,,,,,,,
41.10714,29.02591,59.0,-93.7,-10.7,10.0,,,,,,,,,,,,
41.10714,29.02591,59.0,-92.2,-10.5,10.4,,,,,,,,,,,,
41.10714,29.02591,59.0,-91.3,-10.6,7.8,,,,,,,,,,,,
41.10714,29.02591,59.0,-95.6,-11.0,12.0,76.0,,,,-103.0,,,,-16.9,,,
41.10714,29.02591,59.0,-91.1,-10.7,12.1,76.0,,,,-101.5,,,,-17.7,,,
41.10714,29.02591,59.0,-90.7,-10.5,12.1,76.0,,,,-101.0,,,,-17.6,,,
41.10714,29.0259,59.0,-93.1,-10.6,9.6,76.0,,,,-103.0,,,,-19.0,,,
41.10714,29.0259,59.0,-95.1,-10.7,8.3,76.0,,,,-103.4,,,,-18.7,,,
41.10714,29.02589,59.0,-94.8,-10.8,11.4,,,,,,,,,,,,
41.10714,29.02589,59.0,-92.9,-10.6,10.4,76.0,,,,-101.7,,,,-19.0,,,
41.10714,29.02589,59.0,-91.7,-10.7,13.7,76.0,,,,-102.4,,,,-18.7,,,
41.10714,29.02589,59.0,-90.2,-10.7,14.1,76.0,,,,-102.4,,,,-18.3,,,
41.10714,29.02589,59.0,-91.0,-10.5,13.3,76.0,,,,-102.0,,,,-19.7,,,
41.10714,29.02589,59.0,-91.8,-10.6,11.1,,,,,,,,,,,,
41.10714,29.02589,59.0,-93.5,-10.8,8.8,,,,,,,,,,,,
41.10714,29.02589,59.0,-94.5,-10.6,11.0,,,,,,,,,,,,
41.10714,29.02589,59.0,-91.8,-10.5,10.9,,,,,,,,,,,,
41.10714,29.02589,59.0,-92.3,-10.6,11.6,76.0,,,,-103.8,,,,-17.1,,,
41.10714,29.02589,59.0,-94.0,-10.7,10.1,76.0,,,,-102.8,,,,-17.5,,,
41.10714,29.02589,59.0,-93.4,-10.9,10.4,76.0,,,,-100.0,,,,-16.8,,,
41.10714,29.02589,59.0,-93.2,-10.9,11.5,76.0,,,,-101.0,,,,-17.4,,,
41.10714,29.02589,59.0,-91.1,-10.9,11.3,,,,,,,,,,,,
41.10714,29.02589,59.0,-91.5,-11.0,13.5,76.0,,,,-100.3,,,,-15.4,,,
41.10714,29.02589,59.0,-90.6,-10.7,14.8,76.0,,,,-101.1,,,,-15.9,,,
41.10714,29.02589,59.0,-91.3,-11.0,14.3,76.0,,,,-101.5,,,,-17.0,,,
41.10714,29.02589,59.0,-91.8,-10.7,13.0,76.0,,,,-104.2,,,,-18.4,,,
41.10714,29.02589,59.0,-91.2,-10.4,12.4,76.0,,,,-101.1,,,,-19.0,,,
41.10714,29.02589,59.0,-91.1,-10.6,13.1,,,,,,,,,,,,
41.10714,29.02589,59.0,-92.4,-10.7,12.0,,,,,,,,,,,,
41.10714,29.02589,59.0,-88.8,-10.6,13.4,,,,,,,,,,,,
41.10714,29.02589,59.0,-90.0,-10.6,10.9,,,,,,,,,,,,
41.10714,29.02589,59.0,-91.9,-10.9,8.7,76.0,,,,-99.1,,,,-14.1,,,
41.10714,29.02589,59.0,-95.4,-11.2,10.8,76.0,,,,-100.8,,,,-16.7,,,
41.10714,29.02589,59.0,-95.0,-11.0,9.1,76.0,,,,-101.9,,,,-17.9,,,
41.10715,29.02588,59.0,-91.3,-10.9,12.1,76.0,,,,-101.9,,,,-17.2,,,
41.10715,29.02588,59.0,-90.0,-10.5,10.9,76.0,,,,-101.1,,,,-17.1,,,
41.10715,29.02588,59.0,-91.4,-10.6,10.6,76.0,,,,-99.7,,,,-17.9,,,
41.10715,29.02588,59.0,-91.1,-10.6,11.9,76.0,,,,-101.7,,,,-19.4,,,
41.10715,29.02587,59.0,-90.4,-10.3,11.3,76.0,,,,-102.3,,,,-15.0,,,
41.10715,29.02587,59.0,-93.3,-10.7,12.3,76.0,,,,-104.7,,,,-20.2,,,
41.10715,29.02587,59.0,-90.7,-10.5,14.2,76.0,,,,-104.0,,,,-22.5,,,
41.10715,29.02587,59.0,-89.9,-10.5,11.8,76.0,,,,-106.7,,,,-20.5,,,
41.10715,29.02587,59.0,-93.5,-10.7,13.4,76.0,,,,-109.8,,,,-23.2,,,
41.10715,29.02587,59.0,-91.0,-10.4,14.0,76.0,,,,-103.4,,,,-21.1,,,
41.10715,29.02586,59.0,-92.5,-10.5,14.5,76.0,,,,-103.2,,,,-20.3,,,
41.10715,29.02586,59.0,-91.8,-10.7,13.7,,,,,,,,,,,,
41.10715,29.02587,59.0,-94.2,-10.7,10.7,,,,,,,,,,,,
41.10715,29.02587,59.0,-93.6,-10.8,11.2,,,,,,,,,,,,
41.10715,29.02588,59.0,-93.4,-10.7,12.1,,,,,,,,,,,,
41.10715,29.02588,59.0,-94.6,-10.7,12.1,,,,,,,,,,,,
41.10715,29.02589,59.0,-92.6,-10.7,10.6,,,,,,,,,,,,
41.10715,29.02589,59.0,-95.0,-10.8,10.6,,,,,,,,,,,,
41.10715,29.02589,59.0,-91.9,-10.8,9.9,,,,,,,,,,,,
41.10715,29.02589,59.0,-93.6,-10.8,9.8,,,,,,,,,,,,
41.10716,29.02589,59.0,-94.5,-10.9,9.0,,,,,,,,,,,,
41.10716,29.02589,59.0,-95.0,-11.1,9.0,76.0,,,,-100.8,,,,-16.1,,,
41.10716,29.02588,59.0,-95.5,-11.0,10.1,76.0,,,,-103.1,,,,-17.9,,,
41.10716,29.02588,59.0,-97.2,-11.0,11.1,76.0,,,,-103.5,,,,-16.6,,,
41.10716,29.02588,59.0,-94.4,-10.7,11.1,76.0,,,,-104.7,,,,-19.1,,,
41.10716,29.02588,59.0,-94.1,-10.6,11.4,76.0,,,,-103.5,,,,-20.8,,,
41.10716,29.02587,59.0,-96.0,-10.8,10.9,,,,,,,,,,,,
41.10716,29.02587,59.0,-94.2,-10.7,10.3,,,,,,,,,,,,
41.10716,29.02587,59.0,-94.2,-10.8,10.4,,,,,,,,,,,,
41.10716,29.02587,59.0,-93.4,-10.6,11.7,,,,,,,,,,,,
41.10716,29.02586,59.0,-95.3,-11.0,11.4,,,,,,,,,,,,
41.10716,29.02586,59.0,-93.7,-10.8,11.2,,,,,,,,,,,,
41.10717,29.02586,59.0,-94.2,-10.8,10.6,,,,,,,,,,,,
41.10717,29.02586,59.0,-93.1,-10.8,11.0,76.0,,,,-105.1,,,,-17.7,,,
41.10717,29.02585,59.0,-93.5,-10.7,11.0,76.0,,,,-102.2,,,,-18.4,,,
41.10717,29.02585,59.0,-93.3,-10.7,10.3,76.0,,,,-102.5,,,,-17.7,,,
41.10717,29.02584,59.0,-94.7,-10.8,10.9,76.0,,,,-103.2,,,,-19.0,,,
41.10717,29.02584,59.0,-93.1,-10.7,11.9,,,,,,,,,,,,
41.10717,29.02584,59.0,-92.8,-10.8,10.8,,,,,,,,,,,,
41.10717,29.02584,59.0,-93.5,-10.8,10.1,,,,,,,,,,,,
41.10717,29.02584,59.0,-92.8,-10.8,11.3,,,,,,,,,,,,
41.10717,29.02584,59.0,-92.7,-10.7,11.9,,,,,,,,,,,,
41.10717,29.02583,59.0,-91.9,-10.7,11.6,,,,,,,,,,,,
41.10717,29.02583,59.0,-93.5,-10.8,10.3,76.0,,,,-102.5,,,,-15.8,,,
41.10717,29.02582,59.0,-93.4,-10.9,11.9,76.0,,,,-102.6,,,,-18.4,,,
41.10717,29.02582,59.0,-93.6,-10.8,10.8,76.0,,,,-101.2,,,,-16.1,,,
41.10717,29.02581,59.0,-91.4,-10.7,10.4,76.0,,,,-98.8,,,,-18.0,,,
41.10717,29.02581,59.0,-91.6,-10.7,9.6,,,,,,,,,,,,
41.10717,29.02581,59.0,-90.9,-10.7,11.9,,,,,,,,,,,,
41.10717,29.02581,59.0,-91.1,-10.7,11.0,,,,,,,,,,,,
41.10717,29.0258,59.0,-90.6,-10.8,11.6,,,,,,,,,,,,
41.10717,29.0258,59.0,-90.3,-10.6,11.7,,,,,,,,,,,,
41.10718,29.0258,59.0,-90.5,-10.6,10.3,,,,,,,,,,,,
41.10718,29.0258,59.0,-90.1,-10.7,11.1,,,,,,,,,,,,
41.10718,29.02579,59.0,-89.9,-10.7,11.4,,,,,,,,,,,,
41.10718,29.02579,59.0,-92.2,-10.8,11.0,,,,,,,,,,,,
41.10718,29.02578,59.0,-92.5,-11.0,9.3,,,,,,,,,,,,
41.10718,29.02578,59.0,-92.2,-11.1,10.6,76.0,,,,-98.4,,,,-16.9,,,
41.10719,29.02577,59.0,-92.5,-10.9,9.6,76.0,,,,-100.9,,,,-18.9,,,
41.10719,29.02577,59.0,-94.1,-11.0,10.0,76.0,,,,-99.7,,,,-16.1,,,
41.10719,29.02576,59.0,-93.8,-11.3,11.0,76.0,,,,-104.9,,,,-18.6,,,
41.10719,29.02576,59.0,-94.1,-10.8,9.7,76.0,,,,-105.3,,,,-18.8,,,
41.10719,29.02574,59.0,-94.6,-10.9,9.2,76.0,,,,-104.0,,,,-19.1,,,
41.10719,29.02574,59.0,-95.3,-11.2,10.0,,,,,,,,,,,,
41.1072,29.02573,59.0,-93.2,-10.8,10.5,,,,,,,,,,,,
41.1072,29.02573,59.0,-94.9,-11.0,9.0,,,,,,,,,,,,
41.1072,29.02572,59.0,-96.0,-11.3,9.3,76.0,,,,-102.2,,,,-20.2,,,
41.1072,29.02572,59.0,-91.7,-10.8,10.2,76.0,,,,-102.6,,,,-19.7,,,
41.1072,29.02571,59.0,-92.2,-10.9,10.4,76.0,,,,-102.1,,,,-20.1,,,
41.1072,29.02571,59.0,-93.9,-11.0,9.1,76.0,,,,-102.9,,,,-21.0,,,
41.10721,29.0257,59.0,-93.5,-10.9,9.5,30.0,,,,-100.6,,,,-15.0,,,
41.10721,29.0257,59.0,-94.4,-11.0,10.4,30.0,,,,-100.9,,,,-16.6,,,
41.10721,29.02569,59.0,-94.6,-10.8,9.8,30.0,,,,-100.1,,,,-17.9,,,
41.10721,29.02569,59.0,-93.2,-10.9,10.3,30.0,,,,-101.3,,,,-17.7,,,
41.10721,29.02568,59.0,-94.2,-10.9,10.3,30.0,,,,-100.1,,,,-17.3,,,
41.10721,29.02568,59.0,-92.6,-11.0,9.6,30.0,,,,-98.5,,,,-16.6,,,
41.10721,29.02567,59.0,-92.8,-10.8,9.7,,,,,,,,,,,,
41.10721,29.02567,59.0,-92.1,-10.7,11.5,,,,,,,,,,,,
41.10722,29.02566,59.0,-90.8,-10.7,9.2,,,,,,,,,,,,
41.10722,29.02566,59.0,-93.1,-10.9,9.2,,,,,,,,,,,,
41.10722,29.02565,59.0,-95.2,-11.3,9.1,76.0,,,,-103.0,,,,-18.2,,,
41.10722,29.02565,59.0,-92.3,-10.7,10.8,76.0,,,,-110.8,,,,-23.1,,,
41.10722,29.02564,59.0,-94.6,-11.0,10.8,76.0,,,,-104.2,,,,-19.8,,,
41.10722,29.02564,59.0,-94.0,-11.0,9.8,76.0,,,,-102.5,,,,-18.5,,,
41.10721,29.02563,59.0,-94.0,-10.8,9.8,30.0,76.0,,,-99.0,-100.0,,,-14.8,-18.6,,
41.10721,29.02563,59.0,-94.0,-11.0,10.0,30.0,,,,-97.8,,,,-15.7,,,
41.10722,29.02562,59.0,-94.1,-11.3,8.2,30.0,,,,-99.0,,,,-15.3,,,
41.10722,29.02562,59.0,-91.4,-11.0,8.8,,,,,,,,,,,,
41.10722,29.0256,59.0,-92.1,-10.8,10.9,30.0,,,,-96.9,,,,-15.0,,,
41.10722,29.0256,59.0,-94.1,-11.0,9.1,30.0,,,,-98.0,,,,-14.7,,,
41.10722,29.02558,59.0,-93.0,-10.8,10.7,30.0,,,,-99.6,,,,-16.5,,,
41.10722,29.02558,59.0,-91.8,-10.8,10.2,30.0,,,,-100.0,,,,-18.2,,,
41.10722,29.02557,59.0,-92.4,-10.7,10.2,30.0,,,,-101.5,,,,-17.8,,,
41.10722,29.02557,59.0,-93.3,-10.9,11.1,30.0,,,,-100.4,,,,-16.2,,,
41.10722,29.02555,59.0,-92.3,-10.7,12.5,30.0,,,,-100.9,,,,-17.6,,,
41.10722,29.02555,59.0,-91.8,-10.7,12.2,30.0,,,,-97.9,,,,-16.9,,,
41.10722,29.02553,59.0,-92.5,-10.9,11.7,30.0,,,,-97.1,,,,-16.0,,,
41.10722,29.02553,59.0,-91.8,-10.7,11.1,30.0,,,,-98.7,,,,-17.4,,,
41.10722,29.02552,59.0,-90.0,-10.6,11.2,30.0,,,,-98.2,,,,-18.2,,,
41.10722,29.02552,59.0,-91.4,-10.6,11.8,30.0,,,,-98.1,,,,-17.4,,,
41.10722,29.0255,59.0,-91.1,-10.6,12.2,,,,,,,,,,,,
41.10722,29.0255,59.0,-91.4,-10.6,11.1,,,,,,,,,,,,
41.10722,29.02549,59.0,-90.4,-10.8,10.3,30.0,,,,-96.6,,,,-15.6,,,
41.10722,29.02548,59.0,-91.8,-10.6,10.0,30.0,,,,-99.4,,,,-16.2,,,
41.10722,29.02548,59.0,-93.2,-10.7,10.1,30.0,,,,-102.1,,,,-17.4,,,
41.10722,29.02547,59.0,-95.3,-11.0,9.6,30.0,,,,-100.9,,,,-16.9,,,
41.10722,29.02547,59.0,-96.0,-11.2,9.2,30.0,,,,-103.4,,,,-18.5,,,
41.10722,29.02546,59.0,-94.1,-10.9,9.9,30.0,,,,-99.3,,,,-17.8,,,
41.10722,29.02546,59.0,-94.1,-10.7,8.6,30.0,,,,-100.3,,,,-18.0,,,
41.10722,29.02546,59.0,-94.5,-10.8,6.3,30.0,,,,-97.6,,,,-15.1,,,
41.10722,29.02546,59.0,-96.3,-11.2,7.1,30.0,,,,-98.4,,,,-14.7,,,
41.10722,29.02545,59.0,-97.1,-11.1,8.8,30.0,,,,-100.5,,,,-15.6,,,
41.10722,29.02545,59.0,-96.0,-11.2,7.9,30.0,,,,-102.2,,,,-16.9,,,
41.10722,29.02544,59.0,-97.7,-11.0,8.7,30.0,,,,-100.7,,,,-14.9,,,
41.10722,29.02544,59.0,-96.0,-10.9,8.7,30.0,,,,-100.9,,,,-16.9,,,
41.10722,29.02544,59.0,-98.4,-11.4,8.1,30.0,,,,-101.6,,,,-15.4,,,
41.10722,29.02544,59.0,-97.8,-11.2,5.5,30.0,,,,-102.9,,,,-15.1,,,
41.10723,29.02544,59.0,-98.3,-11.6,6.6,30.0,,,,-101.7,,,,-14.6,,,
41.10723,29.02544,59.0,-100.2,-11.9,4.3,30.0,,,,-101.7,,,,-14.7,,,
41.10723,29.02543,59.0,-99.2,-12.5,5.9,30.0,,,,-101.1,,,,-13.9,,,
41.10723,29.02543,59.0,-97.5,-11.8,5.9,30.0,,,,-102.1,,,,-14.5,,,
41.10723,29.02542,59.0,-100.1,-11.9,5.5,30.0,,,,-103.0,,,,-14.7,,,
41.10723,29.02542,59.0,-100.3,-12.0,7.3,30.0,,,,-103.7,,,,-16.6,,,
41.10723,29.02541,59.0,-97.2,-11.4,7.6,30.0,,,,-100.0,,,,-16.3,,,
41.10723,29.02541,59.0,-95.3,-11.2,8.4,30.0,76.0,,,-100.1,-102.5,,,-17.0,-20.4,,
41.10724,29.0254,59.0,-94.5,-11.4,6.8,30.0,76.0,,,-99.7,-103.1,,,-16.1,-19.7,,
41.10724,29.0254,59.0,-93.5,-11.3,7.0,30.0,76.0,,,-97.8,-102.4,,,-15.0,-18.0,,
41.10725,29.0254,59.0,-94.2,-11.5,9.2,30.0,76.0,,,-99.7,-102.0,,,-16.7,-18.9,,
41.10725,29.0254,59.0,-88.9,-10.7,9.4,30.0,76.0,,,-97.1,-108.0,,,-17.0,-23.1,,
41.10726,29.0254,59.0,-92.4,-11.3,7.7,30.0,,,,-97.5,,,,-15.6,,,
41.10726,29.0254,59.0,-94.4,-11.5,9.7,30.0,,,,-98.3,,,,-14.5,,,
41.10727,29.02539,59.0,-90.0,-10.9,10.2,30.0,,,,-94.6,,,,-15.2,,,
41.10727,29.02539,59.0,-90.2,-10.8,12.1,30.0,,,,-96.5,,,,-17.2,,,
41.10728,29.02538,59.0,-88.5,-10.7,10.2,30.0,,,,-96.3,,,,-16.1,,,
41.10728,29.02538,59.0,-91.7,-11.1,9.0,30.0,,,,-98.8,,,,-17.2,,,
41.10729,29.02537,59.0,-94.2,-11.1,7.5,30.0,,,,-100.2,,,,-15.3,,,
41.10729,29.02537,59.0,-98.4,-12.3,4.6,30.0,,,,-100.0,,,,-14.6,,,
41.10729,29.02535,59.0,-96.2,-11.9,6.4,30.0,,,,-98.1,,,,-13.7,,,
41.10729,29.02535,59.0,-95.6,-11.5,8.0,30.0,76.0,,,-100.4,-100.9,,,-16.3,-16.8,,
41.10729,29.02534,59.0,-93.6,-11.0,10.6,30.0,76.0,,,-102.6,-102.9,,,-19.6,-19.2,,
41.10729,29.02534,59.0,-90.9,-10.8,10.0,30.0,76.0,,,-102.2,-102.8,,,-17.8,-17.6,,
41.1073,29.02533,59.0,-92.6,-11.0,9.4,30.0,76.0,,,-100.9,-101.3,,,-17.2,-17.8,,
41.1073,29.02533,59.0,-93.7,-11.1,7.9,30.0,76.0,,,-101.6,-101.7,,,-17.8,-17.6,,
41.1073,29.02531,59.0,-95.8,-11.6,4.8,30.0,76.0,,,-98.5,-103.3,,,-15.3,-18.6,,
41.1073,29.02531,59.0,-94.8,-11.7,7.7,30.0,,,,-98.5,,,,-15.6,,,
41.1073,29.0253,59.0,-94.1,-11.4,6.7,30.0,76.0,,,-100.2,-100.2,,,-17.4,-16.1,,
41.1073,29.0253,59.0,-93.1,-11.9,8.3,30.0,76.0,,,-98.6,-102.1,,,-16.7,-18.6,,
41.1073,29.02529,59.0,-92.3,-11.0,9.4,30.0,76.0,,,-97.9,-100.0,,,-17.1,-18.9,,
41.1073,29.02529,59.0,-91.7,-11.0,8.8,30.0,76.0,,,-98.5,-100.1,,,-17.5,-17.6,,
41.10731,29.02528,59.0,-90.3,-11.0,8.3,30.0,76.0,,,-96.8,-100.8,,,-15.0,-19.2,,
41.10731,29.02528,59.0,-93.7,-11.7,9.0,30.0,76.0,,,-98.0,-99.6,,,-16.1,-18.9,,
41.10731,29.02527,59.0,-87.8,-10.7,8.8,30.0,76.0,,,-96.9,-100.1,,,-15.3,-18.4,,
41.10731,29.02527,59.0,-91.9,-11.1,9.6,30.0,76.0,,,-96.3,-100.1,,,-15.8,-20.5,,
41.10732,29.02527,59.0,-88.3,-10.8,7.8,30.0,76.0,,,-94.3,-101.1,,,-15.4,-21.8,,
41.10732,29.02527,59.0,-89.1,-11.2,10.4,30.0,,,,-92.8,,,,-15.8,,,
41.10733,29.02525,59.0,-86.5,-10.8,8.0,30.0,,,,-92.0,,,,-14.9,,,
41.10733,29.02525,59.0,-92.2,-12.0,4.0,30.0,,,,-94.1,,,,-13.0,,,
41.10734,29.02523,59.0,-93.8,-12.7,3.4,30.0,,,,-93.5,,,,-12.6,,,
41.10734,29.02523,59.0,-93.2,-12.3,3.3,30.0,,,,-94.3,,,,-12.8,,,
41.10735,29.02522,59.0,-92.9,-13.5,1.8,30.0,76.0,,,-91.4,-99.4,,,-12.2,-17.8,,
41.10735,29.02522,59.0,-91.3,-12.5,3.1,30.0,76.0,,,-94.2,-99.5,,,-12.8,-18.5,,
41.10735,29.0252,59.0,-91.8,-13.3,-0.2,30.0,76.0,,,-88.8,-103.4,,,-12.0,-23.0,,
41.10735,29.0252,59.0,-92.4,-14.1,-2.9,30.0,76.0,,,-86.1,-95.6,,,-10.8,-17.2,,
41.10735,29.0252,30.0,-86.0,-10.8,-3.5,59.0,,,,-93.1,,,,-16.2,,,
41.10736,29.02518,30.0,-86.7,-10.7,14.0,59.0,76.0,,,-92.6,-98.9,,,-15.4,-17.8,,
41.10736,29.02518,30.0,-89.6,-12.0,13.3,59.0,76.0,,,-92.2,-98.9,,,-13.5,-19.6,,
41.10737,29.02517,30.0,-89.4,-11.4,15.1,59.0,76.0,,,-92.6,-96.0,,,-14.4,-20.4,,
41.10737,29.02517,30.0,-87.4,-11.1,17.1,59.0,76.0,,,-94.1,-134.1,,,-15.1,-35.1,,
41.10738,29.02514,30.0,-86.8,-11.0,20.5,59.0,,,,-91.9,,,,-14.4,,,
41.10738,29.02514,30.0,-85.8,-10.8,16.6,59.0,,,,-93.3,,,,-14.8,,,
41.10739,29.02512,30.0,-88.2,-11.0,12.3,59.0,,,,-94.9,,,,-17.0,,,
41.10739,29.02512,30.0,-86.7,-10.8,14.4,59.0,,,,-92.9,,,,-17.6,,,
41.10738,29.0251,30.0,-87.8,-10.9,12.2,59.0,,,,-95.2,,,,-15.7,,,
41.10738,29.0251,30.0,-88.4,-10.9,10.2,59.0,,,,-95.3,,,,-15.4,,,
41.10738,29.02509,30.0,-90.2,-10.9,11.5,59.0,,,,-94.3,,,,-14.7,,,
41.10738,29.02506,30.0,-89.0,-11.2,12.6,59.0,,,,-92.0,,,,-12.9,,,
41.10738,29.02506,30.0,-91.8,-11.9,11.9,59.0,,,,-92.6,,,,-13.8,,,
41.10738,29.02504,30.0,-88.2,-11.1,13.0,59.0,,,,-92.6,,,,-12.7,,,
41.10738,29.02504,30.0,-89.2,-11.6,9.6,59.0,,,,-91.0,,,,-13.3,,,
41.10738,29.02502,30.0,-87.8,-10.9,14.2,59.0,,,,-96.4,,,,-16.9,,,
41.10738,29.02502,30.0,-87.4,-10.7,16.1,59.0,,,,-94.8,,,,-15.3,,,
41.10738,29.025,30.0,-88.2,-10.7,15.3,59.0,,,,-94.2,,,,-16.3,,,
41.10738,29.025,30.0,-89.8,-10.9,17.5,59.0,,,,-96.0,,,,-17.1,,,
41.10739,29.02498,30.0,-88.2,-10.6,18.2,59.0,,,,-95.6,,,,-18.8,,,
41.10739,29.02498,30.0,-87.6,-10.7,14.9,,,,,,,,,,,,
41.10739,29.02496,30.0,-86.5,-10.7,16.2,59.0,,,,-93.6,,,,-16.3,,,
41.10739,29.02496,30.0,-87.9,-10.7,16.9,59.0,,,,-95.2,,,,-16.4,,,
41.10739,29.02494,30.0,-86.6,-10.6,17.9,59.0,,,,-95.4,,,,-17.8,,,
41.10739,29.02494,30.0,-88.2,-10.6,19.3,59.0,,,,-95.6,,,,-17.9,,,
41.10739,29.02492,30.0,-86.7,-10.6,17.6,59.0,,,,-96.1,,,,-15.8,,,
41.10739,29.02492,30.0,-86.4,-10.7,19.7,59.0,,,,-93.4,,,,-17.9,,,
41.10739,29.02491,30.0,-88.2,-10.6,19.2,59.0,,,,-95.9,,,,-18.2,,,
41.10739,29.02491,30.0,-87.1,-10.8,19.0,59.0,,,,-94.3,,,,-16.3,,,
41.10739,29.02489,30.0,-87.6,-10.8,18.2,59.0,,,,-94.1,,,,-16.5,,,
41.10739,29.02489,30.0,-87.2,-10.6,18.3,59.0,,,,-95.9,,,,-17.4,,,
41.10738,29.02487,30.0,-87.2,-10.6,19.8,59.0,,,,-94.0,,,,-19.0,,,
41.10738,29.02487,30.0,-87.2,-10.5,19.2,59.0,,,,-95.2,,,,-18.6,,,
41.10738,29.02485,30.0,-87.2,-10.6,20.2,59.0,,,,-96.2,,,,-17.7,,,
41.10738,29.02485,30.0,-87.3,-10.5,20.5,59.0,,,,-94.9,,,,-18.5,,,
41.10737,29.02483,30.0,-86.6,-10.6,20.9,59.0,,,,-96.1,,,,-17.8,,,
41.10737,29.02483,30.0,-85.9,-10.6,22.2,59.0,,,,-93.3,,,,-18.8,,,
41.10737,29.02482,30.0,-82.9,-10.5,21.4,59.0,,,,-91.4,,,,-19.7,,,
41.10737,29.02482,30.0,-87.4,-10.6,21.0,59.0,,,,-97.5,,,,-18.5,,,
41.10737,29.0248,30.0,-86.1,-10.5,19.4,,,,,,,,,,,,
41.10737,29.0248,30.0,-86.3,-10.5,18.5,,,,,,,,,,,,
41.10736,29.02478,30.0,-86.4,-10.5,18.1,59.0,,,,-95.1,,,,-18.5,,,
41.10736,29.02478,30.0,-87.3,-10.6,20.0,59.0,,,,-94.9,,,,-19.2,,,
41.10736,29.02476,30.0,-86.8,-10.6,20.4,59.0,,,,-95.1,,,,-18.8,,,
41.10736,29.02476,30.0,-85.8,-10.5,20.6,59.0,,,,-94.4,,,,-18.9,,,
41.10735,29.02475,30.0,-85.9,-10.5,20.9,59.0,,,,-93.9,,,,-18.6,,,
41.10735,29.02475,30.0,-86.6,-10.6,19.7,59.0,,,,-94.2,,,,-19.2,,,
41.10735,29.02473,30.0,-84.8,-10.5,22.7,,,,,,,,,,,,
41.10735,29.02473,30.0,-84.4,-10.4,22.0,,,,,,,,,,,,
41.10734,29.02472,30.0,-84.8,-10.4,21.3,,,,,,,,,,,,
41.10734,29.02472,30.0,-86.5,-10.5,20.5,,,,,,,,,,,,
41.10734,29.02471,30.0,-84.9,-10.4,22.6,,,,,,,,,,,,
41.10734,29.02471,30.0,-84.8,-10.5,23.5,,,,,,,,,,,,
41.10733,29.0247,30.0,-82.7,-10.4,22.9,,,,,,,,,,,,
41.10733,29.0247,30.0,-82.9,-10.6,24.0,,,,,,,,,,,,
41.10733,29.02468,30.0,-82.4,-10.5,23.6,,,,,,,,,,,,
41.10733,29.02468,30.0,-80.1,-10.4,23.2,,,,,,,,,,,,
41.10733,29.02467,30.0,-82.6,-10.5,21.0,,,,,,,,,,,,
41.10733,29.02467,30.0,-84.0,-10.5,19.5,,,,,,,,,,,,
41.10733,29.02465,30.0,-84.2,-10.5,17.6,59.0,,,,-94.8,,,,-18.0,,,
41.10733,29.02465,30.0,-83.8,-10.6,21.3,59.0,,,,-91.6,,,,-16.5,,,
41.10733,29.02464,30.0,-82.8,-10.6,25.9,59.0,,,,-90.1,,,,-18.6,,,
41.10733,29.02464,30.0,-81.7,-10.5,24.6,59.0,,,,-91.8,,,,-18.9,,,
41.10733,29.02462,30.0,-79.9,-10.4,23.8,59.0,,,,-89.5,,,,-18.6,,,
41.10733,29.02462,30.0,-83.0,-10.5,22.4,59.0,,,,-90.6,,,,-16.6,,,
41.10734,29.0246,30.0,-82.8,-10.6,22.2,59.0,,,,-90.5,,,,-17.3,,,
41.10734,29.0246,30.0,-84.4,-10.6,19.6,59.0,,,,-90.9,,,,-18.6,,,
41.10734,29.02459,30.0,-82.9,-10.6,18.0,59.0,,,,-91.4,,,,-17.5,,,
41.10734,29.02459,30.0,-82.7,-10.6,19.4,59.0,,,,-91.1,,,,-18.0,,,
41.10734,29.02457,30.0,-82.0,-10.6,20.3,59.0,,,,-91.7,,,,-18.0,,,
41.10734,29.02457,30.0,-80.4,-10.6,26.4,59.0,,,,-88.1,,,,-19.0,,,
41.10735,29.02456,30.0,-78.0,-10.4,28.4,59.0,,,,-87.4,,,,-18.1,,,
41.10735,29.02456,30.0,-78.6,-10.5,27.3,59.0,,,,-86.3,,,,-18.4,,,
41.10735,29.02454,30.0,-77.4,-10.4,23.5,59.0,,,,-88.8,,,,-18.9,,,
41.10735,29.02454,30.0,-80.9,-10.4,22.2,59.0,,,,-91.8,,,,-19.4,,,
41.10735,29.02452,30.0,-81.8,-10.5,20.4,59.0,,,,-89.1,,,,-18.8,,,
41.10735,29.02452,30.0,-82.5,-10.5,23.2,,,,,,,,,,,,
41.10735,29.0245,30.0,-81.1,-10.5,24.3,,,,,,,,,,,,
41.10735,29.0245,30.0,-80.8,-10.5,23.6,,,,,,,,,,,,
41.10735,29.02448,30.0,-82.4,-10.5,23.1,,,,,,,,,,,,
