Latitude,Longitude,NR_UE_PCI_0,NR_UE_RSRP_0,NR_UE_RSRQ_0,NR_UE_SINR_0,NR_UE_Nbr_PCI_0,NR_UE_Nbr_PCI_1,NR_UE_Nbr_PCI_2,NR_UE_Nbr_PCI_3,NR_UE_Nbr_RSRP_0,NR_UE_Nbr_RSRP_1,NR_UE_Nbr_RSRP_2,NR_UE_Nbr_RSRP_3,NR_UE_Nbr_RSRQ_0,NR_UE_Nbr_RSRQ_1,NR_UE_Nbr_RSRQ_2,NR_UE_Nbr_RSRQ_3,NR_UE_Throughput_PDCP_DL,NR_UE_RB_Num_DL_0,NR_UE_Pathloss_DL_0,NR_UE_Power_Tx_PUSCH_0,App_Throughput_DL,NR_UE_PCI_0_lat,NR_UE_PCI_0_lon,NR_UE_PCI_0_azimuth,NR_UE_PCI_0_height,NR_UE_Nbr_PCI_0_lat,NR_UE_Nbr_PCI_0_lon,NR_UE_Nbr_PCI_0_azimuth,NR_UE_Nbr_PCI_0_height,NR_UE_Nbr_PCI_1_lat,NR_UE_Nbr_PCI_1_lon,NR_UE_Nbr_PCI_1_azimuth,NR_UE_Nbr_PCI_1_height,NR_UE_Nbr_PCI_2_lat,NR_UE_Nbr_PCI_2_lon,NR_UE_Nbr_PCI_2_azimuth,NR_UE_Nbr_PCI_2_height,NR_UE_Nbr_PCI_3_lat,NR_UE_Nbr_PCI_3_lon,NR_UE_Nbr_PCI_3_azimuth,NR_UE_Nbr_PCI_3_height
41.10694,29.02311,40,-91.3,-11.3,9.7,30,0,0,0,-93.4,-200.0,-200.0,-200.0,-14.9,-30.0,-30.0,-30.0,96993.28,99.5,110.15,17.5,94073.89,41.1070873,29.0226646,260.0,10.0,41.1073413,29.0233668,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10694,29.02313,40,-90.73333333333333,-11.200000000000001,8.0,30,0,0,0,-94.2,-200.0,-200.0,-200.0,-14.433333333333332,-30.0,-30.0,-30.0,96205.335,83.0,110.25,17.5,93421.73,41.1070873,29.0226646,260.0,10.0,41.1073413,29.0233668,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10694,29.0263,59,-93.8,-12.25,6.1,76,0,0,0,-95.5,-200.0,-200.0,-200.0,-13.649999999999999,-30.0,-30.0,-30.0,97259.495,140.0,111.7,17.95,94197.72,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10695,29.01671,68,-118.7,-16.6,-8.9,30,40,76,0,-118.2,-117.7,-120.2,-200.0,-16.2,-16.0,-17.6,-30.0,98846.72,188.5,140.75,21.55,95195.89,41.1054694,29.0278333,255.0,18.0,41.1073413,29.0233668,50.0,10.0,41.1070873,29.0226646,260.0,10.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10695,29.0215,40,-70.55000000000001,-10.4,31.9,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,96486.53,39.0,91.5,17.5,92162.25,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10695,29.022669999999998,40,-78.95,-10.4,27.15,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,97472.015,57.0,98.6,17.5,93877.79,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10695,29.02285,40,-90.5,-10.45,20.549999999999997,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,96081.93,80.0,110.05,17.5,92972.48,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10695,29.02314,40,-90.9,-11.1,8.2,30,0,0,0,-94.7,-200.0,-200.0,-200.0,-14.1,-30.0,-30.0,-30.0,96548.73999999999,160.5,109.55,17.5,93317.77,41.1070873,29.0226646,260.0,10.0,41.1073413,29.0233668,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10695,29.02315,40,-90.80000000000001,-10.9,8.45,30,0,0,0,-97.4,-200.0,-200.0,-200.0,-17.1,-30.0,-30.0,-30.0,133147.12,155.5,114.55,17.5,94443.34,41.1070873,29.0226646,260.0,10.0,41.1073413,29.0233668,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10694999999999,29.023160000000004,30,-96.16666666666667,-15.233333333333334,-4.5,40,0,0,0,-90.83333333333333,-200.0,-200.0,-200.0,-11.233333333333334,-30.0,-30.0,-30.0,84569.78666666667,130.0,118.1,17.5,94078.66,41.1073413,29.0233668,50.0,10.0,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10695,29.02317,30,-96.35,-14.9,-1.95,40,0,0,0,-91.35,-200.0,-200.0,-200.0,-11.4,-30.0,-30.0,-30.0,96890.88,123.0,116.94999999999999,17.5,94072.73,41.1073413,29.0233668,50.0,10.0,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10695,29.02318,30,-94.0,-14.2,-1.7000000000000002,40,0,0,0,-91.94999999999999,-200.0,-200.0,-200.0,-11.8,-30.0,-30.0,-30.0,97105.92,122.0,116.75,17.5,94014.8,41.1073413,29.0233668,50.0,10.0,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10695,29.0263,59,-91.75,-11.75,8.3,76,0,0,0,-97.25,-200.0,-200.0,-200.0,-14.25,-30.0,-30.0,-30.0,96614.4,138.5,109.85,17.95,93703.16,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10695,29.02631,59,-93.5,-12.05,6.85,76,0,0,0,-96.5,-200.0,-200.0,-200.0,-14.05,-30.0,-30.0,-30.0,97041.945,134.5,111.6,17.9,93887.23,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10696,29.022679999999998,40,-80.15,-10.350000000000001,25.35,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,96954.825,57.5,97.94999999999999,17.5,93750.02,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10696,29.022820000000003,40,-89.7,-10.4,18.65,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95862.13,77.0,108.4,17.5,92542.48,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10696,29.02283,40,-89.5,-10.4,20.65,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95969.28,78.5,108.5,17.5,93271.53,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10696,29.02319,30,-95.3,-14.1,-0.5,40,0,0,0,-92.6,-200.0,-200.0,-200.0,-11.65,-30.0,-30.0,-30.0,97024.0,120.0,116.15,17.5,94338.7,41.1073413,29.0233668,50.0,10.0,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10696,29.0232,30,-94.4,-13.3,1.3,40,0,0,0,-93.3,-200.0,-200.0,-200.0,-12.25,-30.0,-30.0,-30.0,96696.64,116.0,115.05,17.5,93222.39,41.1073413,29.0233668,50.0,10.0,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10696,29.0263,59,-91.15,-11.399999999999999,8.45,76,0,0,0,-95.45,-200.0,-200.0,-200.0,-13.95,-30.0,-30.0,-30.0,96614.39,138.0,112.1,17.95,94056.27,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10696,29.02756,76,-70.2,-10.4,27.049999999999997,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,96489.06,80.5,88.25,17.5,103881.69,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10697,29.022509999999997,40,-72.55,-10.4,29.65,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,84623.68,24.5,92.30000000000001,17.5,76788.16,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.106970000000004,29.022679999999998,40,-79.75,-10.375,25.475,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,97064.96,58.75,98.375,17.5,93889.225,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.106970000000004,29.022759999999998,40,-87.6,-10.424999999999999,19.725,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95776.1125,74.0,107.35000000000001,17.5,92588.91500000001,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10697,29.02277,40,-89.65,-10.475,20.2,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95886.11499999999,72.5,108.1,17.5,93224.1,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10697,29.022779999999997,40,-90.85,-10.4,20.65,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,96051.20999999999,75.0,108.6,17.5,93004.61,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10697,29.02279,40,-90.4,-10.4,18.4,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95727.16,78.0,108.80000000000001,17.5,93181.4,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10697,29.02281,40,-90.19999999999999,-10.45,19.05,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95759.51,77.0,108.95,17.5,93281.91,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10697,29.02322,30,-92.75,-12.2,2.7,40,0,0,0,-93.15,-200.0,-200.0,-200.0,-13.100000000000001,-30.0,-30.0,-30.0,96890.88,106.5,114.1,17.5,93506.27,41.1073413,29.0233668,50.0,10.0,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10697,29.023229999999998,30,-93.45,-12.8,2.3,40,0,0,0,-93.30000000000001,-200.0,-200.0,-200.0,-12.5,-30.0,-30.0,-30.0,95969.31,115.5,116.35,17.5,93620.09,41.1073413,29.0233668,50.0,10.0,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10697,29.02324,30,-94.5,-12.95,3.4,40,0,0,0,-93.9,-200.0,-200.0,-200.0,-13.1,-30.0,-30.0,-30.0,96750.035,121.0,115.2,17.5,93630.18,41.1073413,29.0233668,50.0,10.0,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10697,29.02325,30,-94.55,-13.35,2.25,40,0,0,0,-93.4,-200.0,-200.0,-200.0,-12.3,-30.0,-30.0,-30.0,96488.955,113.5,116.65,17.5,93827.7,41.1073413,29.0233668,50.0,10.0,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.106970000000004,29.0263,59,-93.94999999999999,-11.375,8.425,76,0,0,0,-98.6,-200.0,-200.0,-200.0,-14.649999999999999,-30.0,-30.0,-30.0,96691.17749999999,149.0,114.35000000000001,18.325,93522.105,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10697,29.026360000000004,59,-88.9,-10.8,18.7,76,0,0,0,-100.0,-200.0,-200.0,-200.0,-17.8,-30.0,-30.0,-30.0,96276.485,127.0,106.19999999999999,17.9,93768.12,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10697,29.02888,48,-88.19999999999999,-12.8,3.05,67,76,0,0,-90.55,-88.6,-200.0,-200.0,-14.25,-13.3,-30.0,-30.0,95822.575,131.0,104.65,17.5,92460.97,41.1080861,29.0281222,110.0,6.0,0.0,0.0,0.0,0.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10698,29.02151,40,-73.3,-10.3,30.7,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95754.18,58.0,94.1,17.5,93136.48,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10698,29.022689999999997,40,-79.55,-10.350000000000001,25.3,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,96880.64,57.0,99.05,17.5,92691.57,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10698,29.022759999999998,40,-87.15,-10.4,21.85,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95805.42,72.5,105.19999999999999,17.5,92737.7,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10698,29.022769999999998,40,-87.15,-10.3,20.15,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95848.91,72.5,106.4,17.5,93373.05,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10698,29.02326,30,-93.65,-12.85,1.35,40,0,0,0,-93.65,-200.0,-200.0,-200.0,-12.600000000000001,-30.0,-30.0,-30.0,96345.63500000001,117.0,115.4,17.5,93211.83,41.1073413,29.0233668,50.0,10.0,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10698,29.028759999999995,48,-89.45,-14.25,0.95,76,0,0,0,-86.4,-200.0,-200.0,-200.0,-12.15,-30.0,-30.0,-30.0,97249.2,113.5,105.4,17.5,101894.88,41.1080861,29.0281222,110.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10699,29.01679,68,-119.05000000000001,-17.05,-5.8,30,40,76,0,-118.44999999999999,-117.2,-116.55,-200.0,-16.3,-16.3,-15.450000000000001,-30.0,98314.945,163.0,138.05,21.4,95038.73,41.1054694,29.0278333,255.0,18.0,41.1073413,29.0233668,50.0,10.0,41.1070873,29.0226646,260.0,10.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10699,29.02152,40,-74.9,-10.3,29.7,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95324.16,61.0,,,,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10699,29.0227,40,-79.4,-10.4,26.299999999999997,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95130.23999999999,56.0,99.05000000000001,17.5,94729.19,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10699,29.02274,40,-85.72500000000001,-10.424999999999999,21.625,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95832.2825,70.25,105.1,17.5,92869.48999999999,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10699,29.022749999999995,40,-87.76666666666667,-10.433333333333332,21.3,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95768.00166666666,72.66666666666667,105.61666666666667,17.5,92788.51666666668,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10699,29.022759999999998,40,-84.95,-10.350000000000001,23.5,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95810.69,70.5,105.05000000000001,17.5,92997.2,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10699,29.02327,30,-92.4,-11.7,4.3,40,0,0,0,-94.1,-200.0,-200.0,-200.0,-12.8,-30.0,-30.0,-30.0,96156.45999999999,114.0,113.05,17.5,93300.02,41.1073413,29.0233668,50.0,10.0,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10699,29.02329,30,-91.35,-11.9,6.4,40,0,0,0,-93.69999999999999,-200.0,-200.0,-200.0,-13.5,-30.0,-30.0,-30.0,96358.4,105.5,112.3,17.5,93504.82,41.1073413,29.0233668,50.0,10.0,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10699,29.02331,30,-90.05,-11.350000000000001,6.5,40,0,0,0,-95.7,-200.0,-200.0,-200.0,-15.100000000000001,-30.0,-30.0,-30.0,95941.36,108.0,111.65,17.5,93235.74,41.1073413,29.0233668,50.0,10.0,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10699,29.0263,59,-96.7,-11.1,9.05,76,0,0,0,-102.35,-200.0,-200.0,-200.0,-16.7,-30.0,-30.0,-30.0,96798.72,160.5,116.9,18.9,94132.3,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1069,29.02266,40,-75.7,-10.4,28.15,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,94648.32,23.0,96.80000000000001,17.5,90006.37,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1069,29.02629,59,-94.8,-12.75,4.199999999999999,72,76,0,0,-99.4,-95.7,-200.0,-200.0,-16.95,-13.6,-30.0,-30.0,96983.04,142.5,113.35,18.05,93883.7,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1069,29.02638,59,-86.6,-10.7,11.399999999999999,76,0,0,0,-94.05000000000001,-200.0,-200.0,-200.0,-15.450000000000001,-30.0,-30.0,-30.0,96583.68,128.0,107.0,17.85,93007.7,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1069,29.028800000000004,48,-89.5,-14.45,0.6000000000000001,67,76,0,0,-90.19999999999999,-86.8,-200.0,-200.0,-15.25,-12.6,-30.0,-30.0,95877.12,151.5,105.55000000000001,17.5,93365.99,41.1080861,29.0281222,110.0,6.0,0.0,0.0,0.0,0.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.106,29.02263,40,-82.5,-11.8,6.4,23,0,0,0,-86.2,-200.0,-200.0,-200.0,-14.8,-30.0,-30.0,-30.0,97325.725,27.5,102.2,17.5,94871.95,41.1070873,29.0226646,260.0,10.0,41.1058417,29.0205028,130.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.106,29.02639,68,-91.19999999999999,-11.75,5.55,59,76,0,0,-100.3,-95.05,-200.0,-200.0,-19.2,-14.850000000000001,-30.0,-30.0,96061.44,97.0,106.35,17.5,93164.21,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10701,29.01684,68,-118.5,-16.3,-5.9,30,40,76,0,-120.1,-117.2,-116.6,-200.0,-18.1,-15.9,-14.8,-30.0,,142.0,,,,41.1054694,29.0278333,255.0,18.0,41.1073413,29.0233668,50.0,10.0,41.1070873,29.0226646,260.0,10.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10701,29.02153,40,-75.69999999999999,-10.350000000000001,30.95,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95319.17,60.5,95.35,17.5,93256.77,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10701,29.0227,40,-80.65,-10.4,26.45,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95325.135,56.0,99.75,17.5,92539.24,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.107009999999995,29.02271,40,-79.6875,-10.375,26.337500000000002,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95342.0875,54.375,98.69999999999999,17.5,92442.6225,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10701,29.02272,40,-81.4,-10.3,23.4,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95610.88,60.0,99.55,17.5,92669.52,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10701,29.02335,30,-91.5,-11.0,8.649999999999999,40,0,0,0,-96.7,-200.0,-200.0,-200.0,-15.149999999999999,-30.0,-30.0,-30.0,96184.32,110.5,112.5,17.5,93610.12,41.1073413,29.0233668,50.0,10.0,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.107009999999995,29.023360000000004,30,-92.81666666666666,-11.166666666666666,7.833333333333333,40,0,0,0,-98.1,-200.0,-200.0,-200.0,-15.820000000000002,-30.0,-30.0,-30.0,96364.71,106.5,112.23333333333333,17.5,93311.48333333334,41.1073413,29.0233668,50.0,10.0,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10701,29.02631,59,-96.5,-11.149999999999999,10.399999999999999,76,0,0,0,-102.7,-200.0,-200.0,-200.0,-16.4,-30.0,-30.0,-30.0,96647.945,157.5,116.30000000000001,18.65,93832.7,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10702,29.01689,68,-117.5,-15.4,-3.7,30,40,76,0,-119.3,-120.8,-118.0,-200.0,-17.0,-19.3,-16.0,-30.0,98570.24,148.0,136.0,21.6,95465.25,41.1054694,29.0278333,255.0,18.0,41.1073413,29.0233668,50.0,10.0,41.1070873,29.0226646,260.0,10.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0
41.10702,29.02335,30,-88.5,-10.8,11.2,40,0,0,0,-95.6,-200.0,-200.0,-200.0,-16.35,-30.0,-30.0,-30.0,95510.955,78.0,107.2,17.5,93045.85,41.1073413,29.0233668,50.0,10.0,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10702,29.02632,59,-95.85,-10.899999999999999,9.4,76,0,0,0,-103.2,-200.0,-200.0,-200.0,-16.05,-30.0,-30.0,-30.0,96734.77,163.0,115.55,19.1,93362.47,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10703,29.02336,30,-87.75,-10.7,12.05,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95826.34,77.0,107.5,17.5,92786.56,41.1073413,29.0233668,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10703,29.02635,59,-91.4,-10.7,12.3,76,0,0,0,-100.8,-200.0,-200.0,-200.0,-17.7,-30.0,-30.0,-30.0,97254.41,143.0,112.1,18.2,,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
