Latitude,Longitude,NR_UE_PCI_0,NR_UE_RSRP_0,NR_UE_RSRQ_0,NR_UE_SINR_0,NR_UE_Nbr_PCI_0,NR_UE_Nbr_PCI_1,NR_UE_Nbr_PCI_2,NR_UE_Nbr_PCI_3,NR_UE_Nbr_RSRP_0,NR_UE_Nbr_RSRP_1,NR_UE_Nbr_RSRP_2,NR_UE_Nbr_RSRP_3,NR_UE_Nbr_RSRQ_0,NR_UE_Nbr_RSRQ_1,NR_UE_Nbr_RSRQ_2,NR_UE_Nbr_RSRQ_3
41.10712,29.02637,59.0,-93.6,-11.6,8.4,76.0,,,,-105.4,,,,-16.8,,,
41.10712,29.02637,59.0,-92.5,-11.3,9.5,76.0,,,,-101.2,,,,-18.2,,,
41.10712,29.02637,59.0,-91.9,-11.3,9.9,76.0,,,,-102.9,,,,-18.4,,,
41.10712,29.02637,59.0,-93.2,-10.9,9.0,76.0,,,,-103.2,,,,-20.5,,,
41.10712,29.02637,59.0,-93.0,-11.2,8.7,,,,,,,,,,,,
41.10712,29.02637,59.0,-93.9,-11.2,8.0,,,,,,,,,,,,
41.10712,29.02637,59.0,-94.1,-11.3,8.4,,,,,,,,,,,,
41.10712,29.02637,59.0,-93.9,-11.2,9.4,,,,,,,,,,,,
41.10712,29.02637,59.0,-94.1,-11.0,8.3,,,,,,,,,,,,
41.10712,29.02637,59.0,-93.9,-11.2,7.4,76.0,,,,-107.0,,,,-14.7,,,
41.10712,29.02637,59.0,-95.3,-12.4,8.2,76.0,,,,-108.2,,,,-17.1,,,
41.10712,29.02637,59.0,-95.2,-11.6,8.2,76.0,,,,-105.2,,,,-18.3,,,
41.10712,29.02637,59.0,-94.2,-11.4,6.6,76.0,,,,-108.7,,,,-19.5,,,
41.10712,29.02637,59.0,-94.0,-11.1,7.6,,,,,,,,,,,,
41.10712,29.02637,59.0,-93.0,-10.8,7.5,,,,,,,,,,,,
41.10712,29.02637,59.0,-93.9,-11.2,7.1,,,,,,,,,,,,
41.10712,29.02637,59.0,-94.1,-11.8,7.1,76.0,,,,-106.1,,,,-16.5,,,
41.10712,29.02637,59.0,-93.3,-11.8,7.2,76.0,,,,-106.6,,,,-15.8,,,
41.10712,29.02637,59.0,-93.7,-11.7,7.7,76.0,,,,-104.1,,,,-16.8,,,
41.10712,29.02637,59.0,-94.4,-11.5,7.1,,,,,,,,,,,,
41.10712,29.02637,59.0,-94.9,-11.2,6.4,,,,,,,,,,,,
41.10712,29.02637,59.0,-96.4,-11.2,7.5,,,,,,,,,,,,
41.10712,29.02637,59.0,-96.9,-11.6,7.1,,,,,,,,,,,,
41.10712,29.02637,59.0,-96.5,-11.9,7.4,,,,,,,,,,,,
41.10712,29.02637,59.0,-94.6,-11.8,6.5,,,,,,,,,,,,
41.10712,29.02637,59.0,-93.5,-11.8,7.0,76.0,,,,-108.3,,,,-15.8,,,
41.10712,29.02637,59.0,-94.3,-11.9,7.2,76.0,,,,-107.2,,,,-16.5,,,
41.10712,29.02637,59.0,-94.3,-12.0,4.5,76.0,,,,-107.0,,,,-18.6,,,
41.10712,29.02637,59.0,-94.0,-11.9,4.4,,,,,,,,,,,,
41.10712,29.02637,59.0,-94.6,-11.6,5.4,76.0,,,,-104.2,,,,-20.4,,,
41.10712,29.02637,59.0,-96.4,-12.8,5.8,76.0,,,,-103.2,,,,-16.8,,,
41.10712,29.02637,59.0,-98.6,-12.5,4.9,76.0,,,,-102.7,,,,-17.1,,,
41.10712,29.02637,59.0,-98.3,-13.4,6.1,76.0,,,,-104.0,,,,-17.2,,,
41.10712,29.02637,59.0,-96.9,-12.3,8.1,76.0,,,,-103.4,,,,-17.3,,,
41.10712,29.02637,59.0,-99.0,-11.9,7.9,76.0,,,,-105.5,,,,-18.1,,,
41.10712,29.02637,59.0,-101.7,-11.9,7.0,,,,,,,,,,,,
41.10712,29.02637,59.0,-95.0,-11.5,6.4,76.0,,,,-104.5,,,,-13.7,,,
41.10712,29.02637,59.0,-97.2,-11.8,6.1,76.0,,,,-101.4,,,,-16.0,,,
41.10712,29.02637,59.0,-98.4,-12.5,5.4,76.0,,,,-99.2,,,,-15.0,,,
41.10713,29.02635,59.0,-94.0,-11.6,8.1,76.0,,,,-98.1,,,,-15.8,,,
41.10713,29.02635,59.0,-95.1,-11.1,7.3,76.0,,,,-101.6,,,,-17.4,,,
41.10714,29.02633,59.0,-95.1,-11.6,6.2,76.0,,,,-102.3,,,,-16.3,,,
41.10714,29.02633,59.0,-96.5,-11.8,7.2,76.0,,,,-99.0,,,,-15.9,,,
41.10715,29.02631,59.0,-95.0,-12.0,7.0,76.0,,,,-100.2,,,,-15.2,,,
41.10715,29.02631,59.0,-95.3,-11.1,7.3,76.0,,,,-101.2,,,,-17.1,,,
41.10716,29.02629,59.0,-95.1,-11.5,6.6,76.0,,,,-101.7,,,,-14.7,,,
41.10716,29.02629,59.0,-95.5,-11.3,7.2,76.0,,,,-101.4,,,,-16.4,,,
41.10716,29.02627,59.0,-97.0,-11.8,9.2,76.0,,,,-100.0,,,,-16.3,,,
41.10716,29.02627,59.0,-95.3,-11.6,9.6,76.0,,,,-100.2,,,,-16.1,,,
41.10717,29.02625,59.0,-93.2,-11.2,9.6,76.0,,,,-101.1,,,,-18.5,,,
41.10717,29.02625,59.0,-92.7,-11.1,9.5,76.0,,,,-102.2,,,,-18.4,,,
41.10717,29.02623,59.0,-93.5,-11.0,7.8,,,,,,,,,,,,
41.10717,29.02623,59.0,-96.4,-11.5,7.5,76.0,,,,-101.2,,,,-15.2,,,
41.10717,29.02622,59.0,-95.1,-12.5,6.4,76.0,,,,-99.2,,,,-15.0,,,
41.10717,29.02622,59.0,-93.4,-12.5,5.8,76.0,,,,-97.9,,,,-15.1,,,
41.10717,29.0262,59.0,-94.0,-11.8,7.1,76.0,,,,-99.9,,,,-16.2,,,
41.10717,29.0262,59.0,-91.2,-11.1,9.6,76.0,,,,-101.3,,,,-17.3,,,
41.10717,29.02619,59.0,-93.5,-11.0,9.0,76.0,,,,-101.5,,,,-18.7,,,
41.10717,29.02619,59.0,-95.2,-11.3,8.6,76.0,,,,-101.9,,,,-18.2,,,
41.10716,29.02617,59.0,-91.3,-11.2,10.3,76.0,,,,-100.8,,,,-17.7,,,
41.10716,29.02617,59.0,-91.1,-10.9,9.2,76.0,,,,-100.5,,,,-18.3,,,
41.10715,29.02616,59.0,-93.1,-11.6,8.7,76.0,,,,-97.5,,,,-16.8,,,
41.10715,29.02616,59.0,-93.9,-11.3,11.6,76.0,,,,-102.0,,,,-19.2,,,
41.10715,29.02615,59.0,-92.6,-11.1,9.7,76.0,,,,-98.1,,,,-18.9,,,
41.10715,29.02615,59.0,-91.8,-11.3,9.9,76.0,,,,-99.3,,,,-17.3,,,
41.10716,29.02613,59.0,-89.0,-10.9,9.4,76.0,,,,-98.3,,,,-17.5,,,
41.10716,29.02613,59.0,-93.4,-12.0,8.8,76.0,,,,-97.6,,,,-15.0,,,
41.10716,29.02612,59.0,-91.2,-11.4,9.7,76.0,,,,-99.7,,,,-16.3,,,
41.10716,29.02612,59.0,-92.0,-11.4,12.1,76.0,,,,-100.0,,,,-18.5,,,
41.10716,29.0261,59.0,-92.6,-11.4,10.4,76.0,,,,-97.0,,,,-16.3,,,
41.10716,29.0261,59.0,-92.5,-11.3,9.6,76.0,,,,-98.5,,,,-17.6,,,
41.10716,29.02608,59.0,-90.1,-11.0,10.4,76.0,,,,-96.4,,,,-17.1,,,
41.10716,29.02608,59.0,-89.1,-11.0,11.7,76.0,,,,-98.3,,,,-19.3,,,
41.10715,29.02606,59.0,-87.5,-10.7,11.4,76.0,,,,-105.9,,,,-24.3,,,
41.10715,29.02606,59.0,-91.2,-10.8,11.3,76.0,,,,-99.8,,,,-19.8,,,
41.10715,29.02605,59.0,-88.6,-10.6,9.4,76.0,,,,-95.4,,,,-19.3,,,
41.10715,29.02605,59.0,-90.4,-11.1,9.1,76.0,,,,-94.1,,,,-14.5,,,
41.10715,29.02603,59.0,-88.7,-11.2,13.0,76.0,,,,-96.2,,,,-15.9,,,
41.10715,29.02603,59.0,-88.7,-10.8,15.8,76.0,,,,-98.5,,,,-19.9,,,
41.10715,29.02603,59.0,-89.5,-11.2,11.9,76.0,,,,-98.7,,,,-18.5,,,
41.10715,29.02603,59.0,-89.9,-11.1,11.1,76.0,,,,-98.7,,,,-18.4,,,
41.10714,29.02602,59.0,-91.6,-10.7,11.0,76.0,,,,-100.8,,,,-18.8,,,
41.10714,29.02602,59.0,-91.0,-10.5,12.8,76.0,,,,-101.5,,,,-19.2,,,
41.10714,29.02602,59.0,-92.2,-10.6,10.9,76.0,,,,-99.5,,,,-17.4,,,
41.10714,29.02602,59.0,-94.4,-10.8,11.2,76.0,,,,-100.3,,,,-19.0,,,
41.10714,29.02602,59.0,-91.8,-10.5,10.0,76.0,,,,-99.2,,,,-18.1,,,
41.10714,29.02602,59.0,-93.4,-11.2,8.5,76.0,,,,-99.6,,,,-16.3,,,
41.10714,29.02602,59.0,-93.2,-11.6,7.3,,,,,,,,,,,,
41.10714,29.02602,59.0,-90.6,-11.3,9.1,,,,,,,,,,,,
41.10714,29.02602,59.0,-90.1,-10.8,9.0,76.0,,,,-97.5,,,,-17.0,,,
41.10714,29.02602,59.0,-93.0,-10.8,12.2,76.0,,,,-101.3,,,,-19.1,,,
41.10714,29.02602,59.0,-91.4,-11.0,11.1,76.0,,,,-101.4,,,,-20.6,,,
41.10714,29.02602,59.0,-88.6,-10.8,10.9,76.0,,,,-108.3,,,,-23.1,,,
41.10714,29.02602,59.0,-93.3,-11.0,9.3,76.0,,,,-107.1,,,,-23.0,,,
41.10714,29.02602,59.0,-90.1,-11.4,9.0,76.0,,,,-100.0,,,,-16.0,,,
41.10714,29.02601,59.0,-91.2,-11.7,9.3,76.0,,,,-98.0,,,,-15.9,,,
41.10714,29.02601,59.0,-92.4,-11.2,10.6,76.0,,,,-107.2,,,,-21.2,,,
41.10713,29.026,59.0,-89.7,-10.9,11.1,76.0,,,,-98.7,,,,-19.7,,,
41.10713,29.026,59.0,-89.1,-10.6,11.7,76.0,,,,-101.3,,,,-20.2,,,
41.10713,29.02599,59.0,-86.3,-10.6,12.1,76.0,,,,-97.6,,,,-21.4,,,
41.10713,29.02599,59.0,-87.2,-11.0,9.7,76.0,,,,-94.7,,,,-16.5,,,
41.10713,29.02597,59.0,-88.7,-11.1,9.5,76.0,,,,-95.7,,,,-17.5,,,
41.10713,29.02597,59.0,-92.0,-11.1,9.0,76.0,,,,-98.0,,,,-16.7,,,
41.10713,29.02596,59.0,-92.9,-12.0,9.5,76.0,,,,-99.2,,,,-16.3,,,
41.10713,29.02596,59.0,-91.7,-11.7,11.2,76.0,,,,-99.2,,,,-17.9,,,
41.10713,29.02596,59.0,-93.1,-10.9,10.3,76.0,,,,-101.8,,,,-19.4,,,
41.10713,29.02596,59.0,-93.7,-10.6,12.1,76.0,,,,-100.9,,,,-19.2,,,
41.10713,29.02596,59.0,-90.5,-10.6,10.9,76.0,,,,-101.2,,,,-18.3,,,
41.10713,29.02596,59.0,-94.4,-10.7,10.6,76.0,,,,-101.7,,,,-19.1,,,
41.10713,29.02596,59.0,-92.8,-10.7,10.6,76.0,,,,-101.8,,,,-20.6,,,
41.10713,29.02596,59.0,-90.7,-10.4,8.6,76.0,,,,-101.6,,,,-20.8,,,
41.10713,29.02596,59.0,-93.1,-10.8,8.8,76.0,,,,-102.6,,,,-20.6,,,
41.10713,29.02596,59.0,-93.9,-10.8,8.5,,,,,,,,,,,,
41.10713,29.02596,59.0,-92.7,-11.0,12.2,,,,,,,,,,,,
41.10713,29.02596,59.0,-92.3,-10.5,12.7,,,,,,,,,,,,
41.10713,29.02596,59.0,-88.8,-10.4,14.1,,,,,,,,,,,,
41.10713,29.02596,59.0,-87.7,-10.5,15.0,,,,,,,,,,,,
41.10713,29.02596,59.0,-90.1,-10.8,10.2,,,,,,,,,,,,
41.10713,29.02596,59.0,-90.6,-11.0,10.5,,,,,,,,,,,,
41.10713,29.02595,59.0,-89.4,-10.8,9.7,,,,,,,,,,,,
41.10713,29.02595,59.0,-91.3,-10.8,11.8,,,,,,,,,,,,
41.10713,29.02593,59.0,-91.7,-11.0,11.2,,,,,,,,,,,,
41.10713,29.02593,59.0,-89.2,-10.5,13.7,,,,,,,,,,,,
41.10713,29.02592,59.0,-89.1,-10.7,11.6,,,,,,,,,,,,
41.10713,29.02592,59.0,-90.9,-11.3,11.3,,,,,,,,,,,,
41.10714,29.02591,59.0,-94.6,-11.4,10.9,,,,,,,,,,,,
41.10714,29.02591,59.0,-92.7,-10.5,12.9,,,,,,,,,,,,
41.10714,29.02591,59.0,-88.8,-10.4,12.1,,,,,,,,,,,,
41.10714,29.02591,59.0,-89.1,-10.6,11.7,,,,,,,,,,,,
41.10714,29.02591,59.0,-90.2,-10.9,11.7,76.0,,,,-103.5,,,,-18.1,,,
41.10714,29.02591,59.0,-90.0,-11.0,12.7,76.0,,,,-103.0,,,,-18.3,,,
41.10714,29.02591,59.0,-90.2,-10.7,16.4,76.0,,,,-98.2,,,,-19.8,,,
41.10714,29.02591,59.0,-89.1,-10.8,12.7,76.0,,,,-100.6,,,,-19.4,,,
41.10714,29.02591,59.0,-93.8,-11.4,12.0,76.0,,,,-102.9,,,,-17.8,,,
41.10714,29.02591,59.0,-96.3,-11.1,12.7,76.0,,,,-102.5,,,,-18.5,,,
41.10714,29.02591,59.0,-91.0,-10.8,11.5,,,,,,,,,,,,
41.10714,29.02591,59.0,-91.5,-10.7,10.4,,,,,,,,,,,,
41.10714,29.02591,59.0,-90.7,-10.4,11.7,,,,,,,,,,,,
41.10714,29.02591,59.0,-91.0,-10.7,12.1,,,,,,,,,,,,
41.10714,29.02591,59.0,-89.8,-10.6,11.7,,,,,,,,,,,,
41.10714,29.02591,59.0,-88.8,-10.6,12.2,,,,,,,,,,,,
41.10714,29.02591,59.0,-88.0,-10.3,12.7,,,,,,,,,,,,
41.10714,29.02591,59.0,-91.1,-10.8,13.5,,,,,,,,,,,,
41.10714,29.02591,59.0,-91.9,-10.9,13.7,,,,,,,,,,,,
41.10714,29.02591,59.0,-89.8,-11.1,11.8,,,,,,,,,,,,
41.10714,29.02591,59.0,-91.7,-10.8,10.7,,,,,,,,,,,,
41.10714,29.02591,59.0,-92.0,-10.5,11.6,,,,,,,,,,,,
41.10714,29.02591,59.0,-92.0,-10.6,12.9,,,,,,,,,,,,
41.10714,29.02591,59.0,-84.1,-10.2,15.5,,,,,,,,,,,,
41.10714,29.02591,59.0,-88.5,-10.4,11.4,,,,,,,,,,,,
41.10714,29.02591,59.0,-89.9,-11.0,11.5,,,,,,,,,,,,
41.10714,29.02591,59.0,-87.2,-10.6,9.7,,,,,,,,,,,,
41.10714,29.02591,59.0,-91.6,-10.8,12.6,,,,,,,,,,,,
41.10714,29.02591,59.0,-87.7,-10.5,13.0,,,,,,,,,,,,
41.10714,29.02591,59.0,-88.7,-10.7,13.7,,,,,,,,,,,,
41.10714,29.02591,59.0,-88.3,-10.6,11.3,,,,,,,,,,,,
41.10714,29.02591,59.0,-90.0,-10.9,11.7,,,,,,,,,,,,
41.10714,29.02591,59.0,-91.1,-10.9,10.5,,,,,,,,,,,,
41.10714,29.02591,59.0,-87.2,-10.7,11.4,,,,,,,,,,,,
41.10714,29.02591,59.0,-87.6,-10.7,13.9,,,,,,,,,,,,
41.10714,29.02591,59.0,-87.9,-10.7,13.3,,,,,,,,,,,,
41.10714,29.02591,59.0,-86.0,-10.5,12.2,,,,,,,,,,,,
41.10714,29.02591,59.0,-91.5,-11.2,13.4,76.0,,,,-97.9,,,,-19.6,,,
41.10714,29.02591,59.0,-90.0,-10.7,11.7,76.0,,,,-103.5,,,,-24.2,,,
41.10714,29.02591,59.0,-84.7,-10.4,14.1,76.0,,,,-95.4,,,,-21.0,,,
41.10714,29.02591,59.0,-86.0,-10.6,12.9,76.0,,,,-98.0,,,,-20.8,,,
41.10714,29.02591,59.0,-87.8,-10.4,14.0,76.0,,,,-97.6,,,,-21.0,,,
41.10714,29.02591,59.0,-88.1,-10.7,12.2,,,,,,,,,,,,
41.10714,29.02591,59.0,-91.4,-10.8,13.0,,,,,,,,,,,,
41.10714,29.02591,59.0,-87.5,-10.5,12.2,,,,,,,,,,,,
41.10714,29.02591,59.0,-84.7,-10.5,15.4,,,,,,,,,,,,
41.10714,29.02591,59.0,-87.7,-10.5,12.4,,,,,,,,,,,,
41.10714,29.02591,59.0,-88.9,-10.4,11.0,,,,,,,,,,,,
41.10714,29.02591,59.0,-91.3,-10.8,10.0,76.0,,,,-99.6,,,,-18.8,,,
41.10714,29.02591,59.0,-91.0,-10.8,11.4,76.0,,,,-101.9,,,,-20.6,,,
41.10714,29.02591,59.0,-89.7,-10.7,11.6,76.0,,,,-99.7,,,,-20.2,,,
41.10714,29.02591,59.0,-88.8,-10.7,13.7,76.0,,,,-98.5,,,,-20.1,,,
41.10714,29.02591,59.0,-86.8,-10.6,12.7,,,,,,,,,,,,
41.10714,29.02591,59.0,-88.4,-10.7,10.8,,,,,,,,,,,,
41.10714,29.02591,59.0,-87.0,-10.6,12.3,,,,,,,,,,,,
41.10714,29.02591,59.0,-90.9,-10.5,11.0,,,,,,,,,,,,
41.10714,29.02591,59.0,-88.9,-10.8,12.7,,,,,,,,,,,,
41.10714,29.02591,59.0,-88.5,-10.8,12.4,,,,,,,,,,,,
41.10714,29.02591,59.0,-87.1,-10.4,12.4,,,,,,,,,,,,
41.10714,29.02591,59.0,-89.2,-11.0,11.6,,,,,,,,,,,,
41.10714,29.02591,59.0,-86.6,-10.6,13.0,,,,,,,,,,,,
41.10714,29.02591,59.0,-85.8,-10.4,11.3,,,,,,,,,,,,
41.10714,29.02591,59.0,-86.3,-10.7,12.1,,,,,,,,,,,,
41.10714,29.02591,59.0,-89.9,-11.0,10.6,,,,,,,,,,,,
41.10714,29.02591,59.0,-86.2,-10.5,11.8,,,,,,,,,,,,
41.10714,29.02591,59.0,-86.5,-10.6,12.6,,,,,,,,,,,,
41.10714,29.02591,59.0,-89.9,-10.5,12.1,,,,,,,,,,,,
41.10714,29.02591,59.0,-87.1,-10.4,15.6,,,,,,,,,,,,
41.10714,29.02591,59.0,-87.1,-10.5,14.4,,,,,,,,,,,,
41.10714,29.02591,59.0,-87.5,-10.6,13.4,,,,,,,,,,,,
41.10714,29.02591,59.0,-89.3,-10.5,16.7,,,,,,,,,,,,
41.10714,29.02591,59.0,-89.0,-10.4,12.0,,,,,,,,,,,,
41.10714,29.02591,59.0,-86.8,-10.5,15.0,,,,,,,,,,,,
41.10714,29.02591,59.0,-85.7,-10.3,12.9,,,,,,,,,,,,
41.10714,29.02591,59.0,-87.9,-10.2,12.6,,,,,,,,,,,,
41.10714,29.02591,59.0,-86.5,-10.4,12.0,,,,,,,,,,,,
41.10714,29.02591,59.0,-91.0,-11.0,11.0,,,,,,,,,,,,
41.10714,29.02591,59.0,-87.8,-10.5,15.0,,,,,,,,,,,,
41.10714,29.02591,59.0,-85.5,-10.5,14.0,,,,,,,,,,,,
41.10714,29.02591,59.0,-87.1,-10.8,12.5,,,,,,,,,,,,
41.10714,29.02591,59.0,-87.4,-10.5,12.7,,,,,,,,,,,,
41.10714,29.02591,59.0,-89.6,-10.5,12.5,,,,,,,,,,,,
41.10714,29.02591,59.0,-89.1,-10.7,13.2,,,,,,,,,,,,
41.10714,29.02591,59.0,-87.2,-10.5,13.6,,,,,,,,,,,,
41.10714,29.02591,59.0,-86.9,-10.5,13.0,,,,,,,,,,,,
41.10714,29.02591,59.0,-88.8,-10.6,12.2,,,,,,,,,,,,
41.10714,29.02591,59.0,-86.4,-10.5,13.5,,,,,,,,,,,,
41.10714,29.02591,59.0,-85.2,-10.6,16.5,,,,,,,,,,,,
41.10714,29.02591,59.0,-85.1,-10.5,16.2,,,,,,,,,,,,
41.10714,29.02591,59.0,-84.6,-10.4,14.9,,,,,,,,,,,,
41.10714,29.02591,59.0,-85.4,-10.6,16.2,,,,,,,,,,,,
41.10714,29.02591,59.0,-85.5,-10.5,17.3,,,,,,,,,,,,
41.10714,29.02591,59.0,-87.6,-10.4,13.2,,,,,,,,,,,,
41.10714,29.02591,59.0,-88.6,-10.7,12.3,,,,,,,,,,,,
41.10714,29.02591,59.0,-86.1,-10.8,12.1,,,,,,,,,,,,
41.10714,29.02591,59.0,-87.4,-10.8,10.6,,,,,,,,,,,,
41.10714,29.02591,59.0,-88.7,-10.9,12.5,,,,,,,,,,,,
41.10714,29.02591,59.0,-91.5,-10.6,15.1,76.0,,,,-104.1,,,,-18.5,,,
41.10714,29.02591,59.0,-94.4,-11.2,12.6,76.0,,,,-102.9,,,,-19.2,,,
41.10714,29.02591,59.0,-91.5,-10.7,12.2,76.0,,,,-103.4,,,,-17.9,,,
41.10714,29.02591,59.0,-91.5,-10.8,13.2,76.0,,,,-100.7,,,,-19.5,,,
41.10714,29.0259,59.0,-89.8,-10.9,10.6,76.0,,,,-98.8,,,,-20.4,,,
41.10714,29.0259,59.0,-88.4,-10.7,12.2,76.0,,,,-100.7,,,,-20.2,,,
41.10714,29.02589,59.0,-87.4,-10.6,11.8,,,,,,,,,,,,
41.10714,29.02589,59.0,-85.9,-10.5,12.5,,,,,,,,,,,,
41.10714,29.02589,59.0,-89.0,-10.6,11.0,,,,,,,,,,,,
41.10714,29.02589,59.0,-90.4,-10.6,10.1,,,,,,,,,,,,
41.10714,29.02589,59.0,-91.9,-11.2,10.6,,,,,,,,,,,,
41.10714,29.02589,59.0,-88.4,-10.7,10.6,,,,,,,,,,,,
41.10714,29.02589,59.0,-90.7,-10.6,12.6,76.0,,,,-97.3,,,,-17.9,,,
41.10714,29.02589,59.0,-91.9,-10.8,10.6,76.0,,,,-106.8,,,,-23.6,,,
41.10714,29.02589,59.0,-93.6,-11.2,9.6,76.0,,,,-105.9,,,,-21.2,,,
41.10714,29.02589,59.0,-92.9,-10.6,10.3,76.0,,,,-103.1,,,,-19.2,,,
41.10714,29.02589,59.0,-90.1,-10.9,9.1,76.0,,,,-99.4,,,,-17.2,,,
41.10714,29.02589,59.0,-92.2,-10.9,11.0,76.0,,,,-102.5,,,,-19.1,,,
41.10714,29.02589,59.0,-91.9,-11.7,11.4,76.0,,,,-98.0,,,,-15.8,,,
41.10714,29.02589,59.0,-91.8,-11.1,10.9,76.0,,,,-96.5,,,,-16.9,,,
41.10714,29.02589,59.0,-90.8,-11.2,10.4,76.0,,,,-98.4,,,,-18.1,,,
41.10714,29.02589,59.0,-89.6,-10.7,12.2,76.0,,,,-97.7,,,,-19.9,,,
41.10714,29.02589,59.0,-91.8,-10.8,12.2,76.0,,,,-97.6,,,,-17.9,,,
41.10714,29.02589,59.0,-91.2,-11.1,12.5,76.0,,,,-99.9,,,,-18.9,,,
41.10714,29.02589,59.0,-91.7,-11.3,13.9,,,,,,,,,,,,
41.10714,29.02589,59.0,-87.7,-10.7,13.1,,,,,,,,,,,,
41.10714,29.02589,59.0,-90.5,-11.0,10.3,,,,,,,,,,,,
41.10714,29.02589,59.0,-90.0,-10.8,9.6,,,,,,,,,,,,
41.10714,29.02589,59.0,-87.5,-10.8,8.6,,,,,,,,,,,,
41.10714,29.02589,59.0,-90.0,-11.2,11.3,,,,,,,,,,,,
41.10714,29.02589,59.0,-86.8,-10.7,11.5,,,,,,,,,,,,
41.10714,29.02589,59.0,-87.5,-10.7,11.8,,,,,,,,,,,,
41.10715,29.02588,59.0,-92.6,-10.7,13.6,,,,,,,,,,,,
41.10715,29.02588,59.0,-88.9,-10.8,14.2,,,,,,,,,,,,
41.10715,29.02588,59.0,-91.4,-10.7,12.7,,,,,,,,,,,,
41.10715,29.02588,59.0,-91.9,-10.7,11.8,,,,,,,,,,,,
41.10715,29.02587,59.0,-93.8,-11.1,14.4,,,,,,,,,,,,
41.10715,29.02587,59.0,-94.5,-11.0,13.2,,,,,,,,,,,,
41.10715,29.02587,59.0,-92.2,-10.8,12.8,,,,,,,,,,,,
41.10715,29.02587,59.0,-91.9,-10.7,14.5,,,,,,,,,,,,
41.10715,29.02587,59.0,-88.9,-10.4,12.6,,,,,,,,,,,,
41.10715,29.02587,59.0,-89.0,-10.7,11.5,,,,,,,,,,,,
41.10715,29.02586,59.0,-91.7,-10.8,12.4,,,,,,,,,,,,
41.10715,29.02586,59.0,-91.0,-11.0,10.6,,,,,,,,,,,,
41.10715,29.02587,59.0,-92.2,-10.9,10.8,,,,,,,,,,,,
41.10715,29.02587,59.0,-92.6,-11.1,9.7,,,,,,,,,,,,
41.10715,29.02588,59.0,-91.2,-11.3,9.8,,,,,,,,,,,,
41.10715,29.02588,59.0,-92.3,-11.0,9.8,,,,,,,,,,,,
41.10715,29.02589,59.0,-92.3,-11.0,10.0,,,,,,,,,,,,
41.10715,29.02589,59.0,-92.1,-11.0,9.6,,,,,,,,,,,,
41.10715,29.02589,59.0,-90.4,-11.2,10.5,76.0,,,,-101.8,,,,-16.3,,,
41.10715,29.02589,59.0,-92.6,-11.2,9.8,76.0,,,,-98.6,,,,-16.2,,,
41.10716,29.02589,59.0,-93.5,-11.6,8.7,76.0,,,,-97.9,,,,-15.8,,,
41.10716,29.02589,59.0,-93.4,-13.0,7.8,76.0,,,,-98.1,,,,-14.6,,,
41.10716,29.02588,59.0,-92.3,-11.4,9.2,76.0,,,,-98.3,,,,-17.1,,,
41.10716,29.02588,59.0,-94.4,-11.2,10.5,76.0,,,,-103.7,,,,-18.6,,,
41.10716,29.02588,59.0,-91.4,-10.8,11.1,76.0,,,,-105.8,,,,-20.3,,,
41.10716,29.02588,59.0,-90.7,-10.6,11.2,76.0,,,,-101.8,,,,-20.6,,,
41.10716,29.02587,59.0,-91.9,-10.9,12.1,,,,,,,,,,,,
41.10716,29.02587,59.0,-93.4,-11.0,8.7,,,,,,,,,,,,
41.10716,29.02587,59.0,-94.2,-11.4,8.8,,,,,,,,,,,,
41.10716,29.02586,59.0,-94.9,-11.4,9.4,,,,,,,,,,,,
41.10716,29.02586,59.0,-93.7,-10.9,9.8,,,,,,,,,,,,
41.10716,29.02586,59.0,-93.5,-11.0,9.7,,,,,,,,,,,,
41.10717,29.02586,59.0,-92.1,-11.2,11.5,,,,,,,,,,,,
41.10717,29.02586,59.0,-88.7,-10.7,10.4,,,,,,,,,,,,
41.10717,29.02585,59.0,-93.1,-11.0,11.1,,,,,,,,,,,,
41.10717,29.02585,59.0,-91.5,-11.2,10.8,76.0,,,,-100.1,,,,-18.2,,,
41.10717,29.02584,59.0,-89.8,-11.0,11.8,76.0,,,,-105.8,,,,-21.7,,,
41.10717,29.02584,59.0,-93.2,-11.0,10.1,76.0,,,,-103.5,,,,-18.0,,,
41.10717,29.02584,59.0,-92.3,-10.8,13.0,76.0,,,,-100.1,,,,-18.2,,,
41.10717,29.02584,59.0,-90.0,-10.7,11.9,,,,,,,,,,,,
41.10717,29.02584,59.0,-91.9,-11.4,11.1,,,,,,,,,,,,
41.10717,29.02584,59.0,-92.4,-10.8,13.6,,,,,,,,,,,,
41.10717,29.02583,59.0,-92.1,-10.9,11.2,,,,,,,,,,,,
41.10717,29.02583,59.0,-91.2,-11.1,11.1,76.0,,,,-99.9,,,,-16.0,,,
41.10717,29.02582,59.0,-90.9,-11.1,9.7,76.0,,,,-102.1,,,,-19.6,,,
41.10717,29.02582,59.0,-91.2,-10.9,10.2,76.0,,,,-100.1,,,,-18.7,,,
41.10717,29.02581,59.0,-92.7,-11.1,8.2,76.0,,,,-98.3,,,,-17.7,,,
41.10717,29.02581,59.0,-91.4,-11.3,7.0,76.0,,,,-99.7,,,,-17.0,,,
41.10717,29.02581,59.0,-90.4,-11.4,9.3,76.0,,,,-100.4,,,,-17.7,,,
